ax,ay,az,gx,gy,gz
-0.029, -0.293, 1.272, -1.770, 7.874, -7.874
-0.026, -0.317, 1.151, -0.488, 10.742, -3.967
-0.023, -0.280, 1.018, 1.648, 12.085, -0.061
-0.016, -0.199, 0.921, 4.150, 11.536, 3.967
-0.009, -0.156, 0.899, 6.042, 9.583, 6.042
-0.016, -0.153, 0.890, 6.409, 7.141, 7.080
-0.011, -0.052, 0.842, 6.104, 5.432, 9.277
0.005, 0.083, 0.814, 2.625, 3.601, 10.437
0.005, 0.136, 0.847, -1.099, 0.916, 7.996
0.003, 0.065, 0.897, -1.953, -1.221, 3.845
0.013, -0.073, 0.953, -1.160, -2.625, 0.732
0.007, -0.157, 1.049, -0.488, -3.235, 1.343
0.006, -0.071, 1.154, 0.366, -2.625, 5.066
-0.002, 0.036, 1.194, 1.160, -0.122, 7.507
-0.008, 0.053, 1.139, 1.831, 3.418, 6.104
-0.017, -0.008, 1.039, 3.601, 6.226, 3.967
-0.018, -0.089, 0.934, 4.578, 7.568, 3.113

-0.561, 0.554, 2.068, -13.855, 21.301, 41.199
-0.606, 0.558, 2.249, -17.944, 32.104, 40.527
-0.638, 0.487, 2.479, -21.973, 44.617, 39.307
-0.663, 0.396, 2.836, -18.433, 59.265, 39.307
-0.727, 0.341, 3.265, -8.667, 78.491, 42.236
-0.872, 0.238, 3.629, -2.991, 105.469, 46.021
-1.052, 0.249, 3.885, 4.150, 140.015, 52.734
-1.264, 0.307, 3.924, 14.771, 180.786, 61.768
-1.397, 0.536, 3.645, 23.682, 225.403, 70.923
-1.509, 0.771, 3.135, 33.997, 266.296, 76.904
-1.690, 1.079, 2.907, 38.818, 298.584, 77.576
-1.784, 1.241, 2.643, 38.818, 326.782, 71.472
-1.936, 1.458, 2.567, 38.879, 349.304, 63.782
-2.074, 1.607, 2.530, 30.945, 370.911, 51.758
-2.291, 1.682, 2.354, 5.554, 394.226, 36.560
-2.530, 1.551, 2.173, -54.138, 417.358, 14.404
-2.752, 1.614, 1.661, -115.540, 443.787, -11.047
