ax,ay,az,gx,gy,gz
-1.826, -1.276, 4.000, 61.218, -401.367, 45.471
-1.265, 0.347, 4.000, -31.616, -268.616, 86.060
-0.898, 2.124, 4.000, -96.985, -149.780, 96.802
-0.726, 2.994, 4.000, -118.469, -59.753, 67.322
-0.648, 2.745, 4.000, -106.689, 1.404, 13.855
-0.604, 1.689, 4.000, -79.956, 43.884, -37.842
-0.619, 0.229, 4.000, -45.593, 80.627, -72.205
-0.716, -0.965, 4.000, -13.000, 127.014, -78.247
-0.914, -1.484, 4.000, 14.099, 186.523, -57.312
-1.142, -1.362, 4.000, 37.842, 245.728, -23.987
-1.367, -0.925, 3.953, 55.725, 295.898, 6.226
-1.542, -0.129, 3.142, 57.617, 333.862, 30.212
-1.694, 0.601, 2.645, 49.194, 359.436, 39.978
-1.845, 1.114, 2.326, 33.630, 379.700, 33.020
-2.022, 1.292, 2.027, 5.066, 398.376, 14.893
-2.115, 1.173, 1.742, -12.817, 414.978, -9.644
-2.278, 0.823, 1.389, -4.272, 431.213, -32.410
-2.404, 0.414, 0.898, 4.578, 444.519, -47.485
-2.404, 0.374, 0.281, 14.343, 453.674, -53.650
-2.362, 0.264, -0.178, 51.208, 453.674, -54.504
-2.344, 0.317, -0.476, 72.998, 447.815, -52.979
-2.268, 0.318, -0.659, 75.989, 438.660, -52.246
-2.214, 0.303, -0.817, 73.853, 428.894, -51.941
-2.136, 0.139, -0.986, 61.707, 419.739, -54.443
-2.002, 0.020, -1.172, 43.213, 408.875, -54.993
-1.961, -0.044, -1.469, 31.433, 396.606, -55.847
-1.845, -0.103, -1.976, 42.236, 383.423, -56.396
-1.633, -0.316, -2.471, 65.308, 363.098, -56.641
-1.387, -0.445, -2.875, 83.679, 337.219, -54.749
-0.972, -0.510, -3.586, 126.038, 305.481, -47.791
-0.865, -0.639, -3.997, 166.138, 262.329, -35.217
-0.572, -0.313, -4.000, 189.026, 210.449, -20.752
-0.283, -0.305, -4.000, 168.884, 150.208, -15.503
-0.151, -0.347, -4.000, 153.137, 85.388, -15.320
-0.123, -0.349, -4.000, 136.597, 17.944, -15.259
-0.226, -0.440, -4.000, 113.953, -48.401, -15.442
-0.404, -0.421, -4.000, 101.990, -112.427, -14.648
-0.636, -0.395, -4.000, 100.769, -172.058, -14.343
-0.941, -0.521, -4.000, 96.802, -231.018, -17.822
-1.321, -0.721, -4.000, 79.590, -294.312, -20.142
-1.858, -0.755, -4.000, 58.350, -362.976, -15.747
-2.465, -0.780, -4.000, 31.921, -429.688, -9.766
-3.188, -0.934, -3.999, 8.484, -495.605, -3.479
-3.990, -1.115, -3.631, -22.644, -560.608, 8.484
-4.000, -1.036, -3.198, -45.715, -623.108, 31.250
-4.000, -0.888, -2.479, -109.375, -681.702, 60.364
-4.000, -0.427, -0.904, -143.738, -740.723, 95.642
-4.000, 0.528, 1.556, -117.004, -788.208, 132.202
-4.000, 1.350, 4.000, -40.222, -807.007, 143.372
-4.000, 1.826, 4.000, 31.372, -781.982, 122.803
-4.000, 1.804, 4.000, 76.782, -706.238, 82.153
-3.806, 1.800, 4.000, 44.312, -599.792, 40.344
-2.745, 0.372, 4.000, -1.892, -506.348, 8.789
-2.020, 0.066, 4.000, -49.866, -415.710, 12.756
-1.451, 0.638, 4.000, -133.362, -315.308, 36.316
-1.115, 1.443, 4.000, -158.386, -212.952, 51.636
-0.820, 1.927, 4.000, -144.775, -131.897, 41.077
-0.717, 1.703, 3.959, -103.516, -87.219, 14.404
-0.667, 0.950, 3.628, -50.842, -64.148, -12.329
-0.523, 0.233, 3.182, -21.057, -41.748, -26.611
-0.535, -0.407, 2.808, -4.639, -20.935, -25.208
