ax,ay,az,dx,dy,dz,x,y,z
-16.557, 26.404, 29.671, 0.244, 1.433, -0.973, -0.034, 0.011, -0.009
-18.975, 18.066, 29.671, 0.189, 1.534, -1.224, -0.035, 0.012, -0.008
-20.705, 9.348, 29.109, 0.129, 1.694, -1.469, -0.036, 0.013, -0.006
-22.164, 1.576, 24.999, 0.062, 2.026, -1.793, -0.038, 0.013, -0.004
-23.680, -3.984, 23.768, 0.001, 2.126, -1.815, -0.040, 0.013, -0.002
-25.485, -7.032, 22.614, 0.002, 1.988, -1.560, -0.042, 0.013, -0.000
-27.267, -7.604, 19.840, 0.032, 2.116, -1.467, -0.043, 0.012, 0.001
-28.583, -7.611, 15.004, 0.049, 2.543, -1.564, -0.046, 0.012, 0.002
-29.533, -7.399, 9.448, 0.038, 2.719, -1.501, -0.048, 0.011, 0.003
-30.061, -6.941, 4.803, 0.024, 2.587, -1.287, -0.050, 0.011, 0.004
-30.289, -6.336, 1.359, 0.101, 3.013, -1.247, -0.052, 0.010, 0.004
-30.637, -5.347, -2.006, -0.422, 2.122, -1.371, -0.054, 0.010, 0.004
-30.988, -5.104, -5.353, -0.492, 2.421, -1.378, -0.057, 0.009, 0.003
-31.194, -6.209, -9.431, -0.561, 2.252, -1.263, -0.059, 0.009, 0.003
-31.233, -8.194, -13.778, -0.689, 2.297, -1.305, -0.061, 0.008, 0.002
-30.447, -11.599, -18.324, -0.913, 2.579, -1.518, -0.063, 0.008, 0.000
-28.789, -16.278, -22.902, -0.880, 2.526, -1.530, -0.066, 0.006, -0.001
-26.785, -19.767, -28.417, -0.663, 2.162, -1.290, -0.068, 0.005, -0.003
-23.860, -21.292, -34.079, -0.530, 2.291, -1.279, -0.070, 0.003, -0.006
-20.438, -21.161, -39.785, -0.364, 1.862, -0.940, -0.071, 0.002, -0.008
-16.729, -18.778, -41.930, -0.483, 1.846, -0.829, -0.072, 0.000, -0.012
-13.751, -16.349, -42.736, -0.483, 1.387, -0.568, -0.073, -0.001, -0.014
-11.318, -14.384, -40.559, -0.754, 1.277, -0.512, -0.074, -0.002, -0.018
-9.724, -12.370, -37.884, -0.725, 0.902, -0.368, -0.075, -0.003, -0.020
-8.543, -10.466, -35.725, -0.786, 0.788, -0.343, -0.075, -0.004, -0.023
-7.714, -8.618, -35.028, -0.577, 0.524, -0.258, -0.076, -0.004, -0.025
-6.368, -6.284, -35.206, -0.518, 0.402, -0.242, -0.077, -0.005, -0.028
-5.898, -3.398, -36.031, -0.382, 0.214, -0.193, -0.077, -0.005, -0.031
-4.827, -0.577, -36.639, -0.400, 0.014, -0.179, -0.077, -0.005, -0.033
-4.523, -1.524, -34.880, -0.507, -0.181, -0.266, -0.078, -0.005, -0.036
-4.636, -3.968, -33.441, -0.613, -0.401, -0.366, -0.078, -0.005, -0.038
-4.530, -6.464, -32.763, -0.526, -0.518, -0.346, -0.078, -0.006, -0.040
-4.547, -8.348, -31.782, -0.526, -0.763, -0.350, -0.079, -0.006, -0.043
-5.729, -9.065, -31.946, -0.421, -0.936, -0.283, -0.079, -0.007, -0.046
-6.723, -9.888, -33.852, -0.364, -0.985, -0.180, -0.080, -0.008, -0.048
-7.690, -10.636, -36.424, -0.269, -1.156, -0.099, -0.080, -0.008, -0.050
-9.130, -8.963, -40.661, -0.417, -1.517, -0.008, -0.081, -0.009, -0.053
-11.198, -6.379, -43.746, -0.569, -1.797, 0.055, -0.082, -0.010, -0.057
-14.339, -5.836, -47.057, -0.428, -1.894, 0.096, -0.082, -0.010, -0.060
-17.978, -7.688, -48.552, -0.763, -2.498, 0.131, -0.084, -0.011, -0.064
-23.668, -6.572, -48.799, -0.885, -2.574, 0.188, -0.085, -0.011, -0.067
-30.751, -6.732, -48.756, -1.171, -3.323, 0.317, -0.088, -0.012, -0.071
-39.241, -7.267, -46.151, -1.220, -3.351, 0.397, -0.090, -0.012, -0.074
-39.999, -6.185, -39.977, -1.384, -3.764, 0.569, -0.093, -0.013, -0.076
-39.999, -2.140, -27.614, -1.617, -4.716, 0.903, -0.096, -0.013, -0.079
-39.999, 5.605, -6.883, -0.691, -5.313, 1.145, -0.099, -0.012, -0.080
-39.999, 12.251, 21.029, -0.447, -4.575, 1.090, -0.102, -0.012, -0.079
-39.999, 16.555, 29.671, -0.185, -5.182, 1.087, -0.105, -0.010, -0.076
-39.999, 16.792, 29.671, 0.021, -4.319, 0.728, -0.108, -0.009, -0.074
-39.675, 15.022, 29.671, -0.114, -4.214, 0.523, -0.111, -0.008, -0.072
-29.153, 8.474, 29.671, -0.111, -3.092, 0.226, -0.113, -0.008, -0.070
-20.861, 0.221, 29.671, 0.088, -2.739, 0.089, -0.115, -0.007, -0.068
-14.654, -4.524, 29.671, 0.102, -1.793, 0.049, -0.116, -0.008, -0.066
-10.895, -4.684, 29.671, -0.085, -1.389, 0.134, -0.116, -0.008, -0.063
-8.797, -0.006, 29.671, -0.251, -0.892, 0.245, -0.117, -0.008, -0.061
-7.231, 5.721, 29.671, -0.254, -0.480, 0.246, -0.118, -0.008, -0.059
-6.161, 8.716, 23.046, -0.184, -0.285, 0.169, -0.118, -0.007, -0.058
-5.371, 8.638, 15.506, -0.075, -0.214, 0.026, -0.119, -0.007, -0.056
-4.840, 5.757, 10.594, 0.035, -0.179, -0.142, -0.119, -0.006, -0.055
-4.495, 1.168, 7.721, 0.083, -0.165, -0.248, -0.119, -0.006, -0.055
-4.222, -4.171, 6.394, 0.088, -0.181, -0.305, -0.120, -0.006, -0.054
-4.099, -7.047, 5.343, 0.128, -0.218, -0.306, -0.120, -0.007, -0.054
-4.142, -8.233, 4.943, 0.134, -0.227, -0.212, -0.120, -0.007, -0.053
-4.225, -7.923, 4.548, 0.091, -0.206, -0.096, -0.120, -0.008, -0.053
-4.322, -6.753, 3.966, 0.068, -0.204, -0.013, -0.121, -0.008, -0.053
-4.402, -4.803, 3.349, 0.068, -0.229, 0.058, -0.121, -0.009, -0.053
-4.607, -3.681, 3.151, 0.080, -0.233, 0.094, -0.121, -0.009, -0.052
-4.542, -2.698, 3.065, 0.067, -0.210, 0.098, -0.122, -0.009, -0.052
-4.519, -1.608, 3.802, 0.068, -0.244, 0.116, -0.122, -0.009, -0.052
-4.637, -0.818, 5.506, 0.047, -0.212, 0.096, -0.122, -0.009, -0.052
-4.786, -0.782, 6.946, -0.001, -0.206, 0.080, -0.123, -0.009, -0.051
-4.791, -1.194, 6.950, -0.070, -0.133, 0.048, -0.123, -0.009, -0.051
-4.734, -0.702, 6.283, -0.138, -0.093, 0.044, -0.123, -0.009, -0.050
-4.704, -0.324, 5.643, -0.154, -0.040, 0.029, -0.124, -0.009, -0.050
-4.678, -0.321, 5.272, -0.189, -0.006, 0.011, -0.124, -0.009, -0.049
-4.721, -0.675, 4.657, -0.159, 0.027, -0.008, -0.124, -0.009, -0.049
-4.757, -1.262, 3.714, -0.162, 0.064, -0.020, -0.125, -0.009, -0.049
-4.751, -1.542, 2.792, -0.115, 0.088, -0.018, -0.125, -0.010, -0.048
-4.770, -0.911, 1.978, -0.073, 0.144, -0.014, -0.126, -0.010, -0.048
-4.854, -0.854, 1.282, -0.045, 0.209, -0.016, -0.126, -0.010, -0.048
-4.980, -0.669, 0.403, -0.020, 0.416, -0.020, -0.126, -0.010, -0.048
-4.978, 0.377, -0.706, 0.337, -0.317, -0.023, -0.127, -0.010, -0.048
-4.912, 0.576, -1.687, 0.371, -0.218, -0.051, -0.127, -0.010, -0.048
-5.073, 0.000, -1.885, 0.387, -0.222, -0.095, -0.127, -0.010, -0.048
-5.115, -0.880, -1.951, -0.328, -0.207, -0.116, -0.128, -0.010, -0.049
-5.109, -2.146, -1.843, -0.305, -0.221, -0.131, -0.128, -0.010, -0.049
-5.176, -3.171, -1.463, -0.364, -0.289, -0.150, -0.128, -0.010, -0.049
-5.232, -3.846, -1.364, -0.381, -0.302, -0.131, -0.129, -0.010, -0.049
-5.198, -4.177, -1.707, -0.319, -0.239, -0.092, -0.129, -0.011, -0.049
-5.226, -4.444, -2.283, -0.294, -0.213, -0.067, -0.130, -0.011, -0.049
-5.157, -3.844, -3.082, -0.306, -0.220, -0.038, -0.130, -0.011, -0.049
-5.165, -2.820, -3.805, -0.304, -0.222, -0.011, -0.130, -0.011, -0.050
-5.062, -2.437, -4.337, -0.280, -0.213, -0.005, -0.131, -0.012, -0.050
-4.971, -2.474, -4.525, -0.321, -0.266, -0.008, -0.131, -0.012, -0.050
-4.889, -2.233, -4.132, -0.293, -0.261, -0.002, -0.131, -0.012, -0.051

-1.680, -2.107, -25.986, -0.352, 0.580, -0.028, -0.000, -0.000, -0.002
-1.187, -2.540, -31.210, -0.192, 0.392, -0.017, -0.000, -0.000, -0.004
-0.511, -2.705, -33.886, -0.051, 0.244, 0.016, -0.000, -0.001, -0.006
-0.806, -1.791, -37.036, 0.078, 0.031, 0.067, -0.000, -0.001, -0.009
-1.292, -2.792, -38.581, 0.058, -0.202, 0.097, -0.000, -0.001, -0.012
-1.752, -1.785, -41.323, -0.011, -0.397, 0.115, -0.000, -0.001, -0.014
-2.297, -2.831, -47.773, -0.148, -0.737, 0.105, -0.001, -0.001, -0.018
-4.722, -3.979, -48.799, -0.237, -0.979, 0.110, -0.001, -0.001, -0.021
-7.518, -4.569, -48.799, -0.384, -1.539, 0.134, -0.001, -0.002, -0.025
-11.485, -6.309, -48.799, -0.378, -1.797, 0.150, -0.002, -0.002, -0.028
-15.956, -6.523, -48.114, -0.518, -2.469, 0.262, -0.003, -0.003, -0.032
-20.871, -5.434, -43.847, -0.640, -2.863, 0.381, -0.005, -0.003, -0.036
-26.397, -2.598, -39.791, -0.686, -2.862, 0.466, -0.007, -0.003, -0.039
-31.577, 3.104, -34.434, -0.038, -3.169, 0.588, -0.009, -0.003, -0.041
-36.247, 9.546, -24.134, -0.018, -3.919, 0.727, -0.011, -0.003, -0.043
-39.287, 13.766, -8.171, 0.168, -3.874, 0.596, -0.014, -0.002, -0.044
-39.999, 12.185, 11.359, 0.242, -4.058, 0.474, -0.017, -0.001, -0.043
-39.221, 7.440, 29.465, 0.433, -3.695, 0.232, -0.020, -0.000, -0.041
-34.749, 5.494, 29.671, 0.454, -3.961, 0.133, -0.023, 0.000, -0.039
-29.820, 0.598, 29.671, 0.235, -3.632, 0.085, -0.025, 0.000, -0.036
-25.524, 0.336, 29.671, -0.004, -2.884, 0.153, -0.027, 0.000, -0.035
-21.376, 4.958, 29.671, -0.160, -2.858, 0.331, -0.028, 0.001, -0.032
-18.284, 9.519, 29.671, -0.211, -2.208, 0.386, -0.030, 0.001, -0.030
-15.161, 16.122, 29.671, -0.179, -2.080, 0.457, -0.031, 0.002, -0.028
-12.394, 22.311, 29.671, 0.029, -1.377, 0.334, -0.032, 0.004, -0.026
-10.441, 27.026, 29.671, 0.304, -0.884, 0.189, -0.033, 0.006, -0.024
-9.126, 26.331, 29.671, 0.335, -0.150, -0.107, -0.033, 0.008, -0.022
-9.400, 21.933, 29.671, 0.463, 0.401, -0.439, -0.034, 0.009, -0.019
-10.714, 18.654, 29.671, 0.495, 0.727, -0.591, -0.035, 0.011, -0.017
-11.978, 16.256, 29.671, 0.604, 1.157, -0.809, -0.036, 0.012, -0.015
-13.532, 13.375, 29.671, 0.533, 1.272, -0.840, -0.036, 0.013, -0.013
-15.119, 10.577, 29.671, 0.599, 1.654, -1.044, -0.038, 0.014, -0.011
-16.509, 8.452, 28.030, 0.556, 1.641, -0.979, -0.039, 0.014, -0.009
-18.274, 6.530, 25.933, 0.668, 2.004, -1.133, -0.040, 0.015, -0.007
-20.546, 5.812, 26.183, 0.632, 1.914, -1.010, -0.041, 0.015, -0.005
-23.038, 5.674, 25.820, 0.719, 2.333, -1.130, -0.043, 0.016, -0.003
-25.568, 4.964, 24.201, 0.597, 2.261, -1.013, -0.045, 0.016, -0.001
-28.831, 4.825, 22.734, 0.606, 2.766, -1.148, -0.047, 0.017, 0.000
-32.201, 4.407, 18.897, 0.469, 2.677, -1.034, -0.049, 0.017, 0.002
-35.513, 4.609, 12.615, 0.446, 3.287, -1.189, -0.052, 0.017, 0.003
-38.431, 3.760, 5.259, 0.381, 3.629, -1.251, -0.055, 0.018, 0.003
-39.999, 2.020, -1.326, 0.541, 2.194, -1.178, -0.058, 0.018, 0.003
-39.999, 0.582, -9.054, 0.526, 3.246, -1.395, -0.061, 0.018, 0.003
-39.999, -3.119, -18.267, -0.402, 3.000, -1.336, -0.063, 0.018, 0.002
-39.999, -8.636, -27.876, -0.522, 2.983, -1.430, -0.066, 0.017, -0.000
-38.676, -14.567, -37.471, -0.591, 3.218, -1.635, -0.069, 0.016, -0.003
-33.547, -17.852, -46.400, -0.612, 2.984, -1.545, -0.072, 0.015, -0.007
-27.773, -20.420, -48.799, -0.554, 2.356, -1.251, -0.074, 0.013, -0.010
-22.287, -21.209, -48.799, -0.561, 2.249, -1.235, -0.076, 0.012, -0.014
-17.693, -19.877, -48.799, -0.525, 1.607, -0.928, -0.077, 0.010, -0.017
-13.846, -18.905, -48.799, -0.619, 1.366, -0.878, -0.078, 0.009, -0.021
-11.049, -20.119, -48.799, -0.497, 0.845, -0.675, -0.079, 0.007, -0.024
-9.436, -21.533, -48.799, -0.527, 0.566, -0.607, -0.080, 0.006, -0.028
-8.233, -20.693, -48.096, -0.472, 0.209, -0.354, -0.080, 0.004, -0.031
-7.731, -18.313, -46.126, -0.564, -0.055, -0.179, -0.081, 0.003, -0.035
-7.455, -15.993, -45.632, -0.556, -0.286, -0.009, -0.081, 0.002, -0.037
-7.613, -14.554, -45.253, -0.712, -0.583, 0.122, -0.082, 0.001, -0.041
-8.349, -14.944, -43.669, -0.654, -0.763, 0.208, -0.082, -0.000, -0.044
-9.216, -12.143, -43.034, -0.763, -1.127, 0.376, -0.083, -0.001, -0.047
-10.805, -9.075, -42.574, -0.738, -1.237, 0.451, -0.084, -0.002, -0.050
-12.749, -6.441, -42.686, -0.835, -1.663, 0.591, -0.085, -0.003, -0.054
-15.190, -4.658, -43.459, -0.730, -1.728, 0.556, -0.086, -0.003, -0.056
-18.469, -3.643, -44.311, -0.808, -2.239, 0.636, -0.087, -0.003, -0.060
-22.712, -5.129, -45.157, -0.783, -2.566, 0.620, -0.089, -0.004, -0.064
-27.022, -7.794, -45.489, -0.749, -2.584, 0.563, -0.091, -0.004, -0.067
-32.184, -10.613, -44.378, -0.892, -2.897, 0.639, -0.093, -0.005, -0.069
-37.536, -12.496, -41.056, -1.202, -3.613, 0.894, -0.096, -0.006, -0.073
-39.999, -11.472, -35.947, -1.409, -3.939, 1.176, -0.099, -0.007, -0.076
-39.999, -5.919, -28.603, -1.384, -3.771, 1.353, -0.101, -0.007, -0.078
-39.999, 3.996, -16.731, -0.673, -4.558, 1.843, -0.105, -0.007, -0.079
-39.999, 14.040, -1.361, -0.015, -4.913, 1.757, -0.107, -0.006, -0.079
-39.999, 20.937, 14.863, -0.071, -4.515, 1.862, -0.110, -0.004, -0.078
-39.999, 24.228, 29.064, 0.211, -4.004, 1.390, -0.113, -0.003, -0.077
-39.999, 21.776, 29.671, 0.275, -4.309, 1.160, -0.116, -0.001, -0.074
-39.214, 18.012, 29.671, -0.029, -3.565, 0.720, -0.119, 0.000, -0.073
-32.239, 13.324, 29.671, -0.372, -3.660, 0.607, -0.121, 0.001, -0.070
-25.278, 11.487, 29.671, -0.464, -2.817, 0.484, -0.123, 0.002, -0.068
-18.223, 12.957, 29.671, -0.508, -2.501, 0.534, -0.125, 0.003, -0.066
-12.889, 14.478, 29.671, -0.252, -1.522, 0.412, -0.126, 0.004, -0.064
-9.047, 14.708, 29.671, -0.114, -0.980, 0.316, -0.126, 0.005, -0.061
-7.179, 13.222, 29.671, -0.018, -0.424, 0.101, -0.127, 0.006, -0.060
-6.049, 11.256, 26.099, 0.051, -0.192, -0.057, -0.127, 0.007, -0.057
-5.207, 6.872, 15.758, 0.069, -0.050, -0.208, -0.128, 0.007, -0.056
-4.592, 0.655, 9.334, 0.089, -0.030, -0.372, -0.128, 0.007, -0.055
-4.141, -5.056, 5.763, 0.090, -0.055, -0.358, -0.128, 0.007, -0.055
-3.795, -8.004, 3.794, 0.188, -0.104, -0.323, -0.129, 0.007, -0.055
-3.686, -8.182, 2.857, 0.238, -0.130, -0.169, -0.129, 0.006, -0.055
-3.702, -6.422, 2.587, 0.282, -0.186, -0.051, -0.129, 0.006, -0.054
-3.694, -3.901, 2.047, 0.229, -0.183, 0.034, -0.129, 0.005, -0.054
-3.733, -1.295, 2.015, 0.234, -0.231, 0.085, -0.130, 0.005, -0.054
-3.761, -0.008, 2.696, 0.271, -0.271, 0.077, -0.130, 0.005, -0.054
-3.855, 0.116, 3.555, 0.226, -0.255, 0.035, -0.130, 0.005, -0.054
-3.885, -0.400, 4.234, 0.186, -0.248, 0.002, -0.131, 0.005, -0.053
-3.796, -1.837, 4.509, 0.147, -0.258, -0.023, -0.131, 0.005, -0.053
-3.688, -2.789, 4.209, 0.090, -0.233, -0.026, -0.131, 0.005, -0.053
-3.698, -2.889, 3.932, 0.051, -0.184, -0.008, -0.131, 0.005, -0.052
-3.717, -2.741, 3.454, 0.019, -0.161, 0.013, -0.132, 0.004, -0.052
-3.717, -1.661, 2.718, -0.011, -0.155, 0.042, -0.132, 0.004, -0.052
-3.753, 0.025, 2.367, 0.015, -0.136, 0.058, -0.132, 0.004, -0.052
-3.843, 0.997, 2.866, 0.037, -0.119, 0.037, -0.132, 0.004, -0.052
-3.914, 0.678, 3.576, 0.032, -0.114, -0.000, -0.133, 0.004, -0.051
-3.963, -0.117, 3.766, 0.027, -0.103, -0.036, -0.133, 0.004, -0.051
-4.031, -1.384, 3.337, -0.006, -0.073, -0.062, -0.133, 0.004, -0.051
-4.090, -2.430, 2.527, -0.029, -0.030, -0.062, -0.134, 0.004, -0.051
-4.143, -3.021, 1.451, -0.011, 0.037, -0.058, -0.134, 0.004, -0.050
-4.252, -2.985, 0.314, 0.200, 0.328, -0.031, -0.134, 0.004, -0.050
-4.311, -2.550, -0.918, -0.392, -0.419, -0.012, -0.135, 0.003, -0.050
-4.254, -1.757, -1.996, -0.296, -0.293, 0.002, -0.135, 0.003, -0.051
-4.237, -1.421, -2.355, -0.326, -0.338, 0.001, -0.135, 0.003, -0.051
-4.266, -1.425, -2.021, -0.257, -0.335, -0.005, -0.135, 0.003, -0.051
-4.301, -1.381, -1.296, -0.254, -0.447, -0.013, -0.136, 0.003, -0.051
-4.324, -1.850, -0.305, -0.361, -0.693, -0.017, -0.136, 0.003, -0.051
-4.384, -2.542, 0.468, 0.209, 0.166, -0.026, -0.136, 0.003, -0.051
-4.324, -2.770, 0.936, 0.108, 0.030, -0.019, -0.137, 0.002, -0.051
-4.306, -2.386, 1.651, 0.031, -0.026, -0.011, -0.137, 0.002, -0.051
-4.412, -2.221, 2.190, -0.017, -0.027, -0.009, -0.137, 0.002, -0.051
-4.445, -2.608, 1.529, -0.023, 0.036, -0.012, -0.138, 0.002, -0.051
-4.361, -3.275, -0.123, -0.931, -1.079, -0.014, -0.138, 0.002, -0.051
-4.267, -3.523, -1.615, -0.364, -0.312, -0.007, -0.138, 0.001, -0.051

-1.709, -6.942, -24.612, -0.337, 0.403, -0.522, -0.000, -0.000, -0.001
-1.705, -9.257, -28.014, -0.285, 0.308, -0.543, -0.000, -0.001, -0.003
-1.532, -12.772, -32.775, -0.271, 0.213, -0.606, -0.000, -0.002, -0.006
-1.142, -16.098, -37.695, -0.157, 0.038, -0.545, -0.000, -0.003, -0.009
-0.732, -19.149, -44.302, 0.080, -0.171, -0.368, -0.000, -0.004, -0.011
-0.875, -21.157, -48.799, 0.055, -0.427, -0.211, -0.000, -0.006, -0.014
-2.279, -21.319, -48.799, 0.033, -0.848, -0.037, -0.001, -0.007, -0.018
-4.006, -20.663, -48.799, -0.131, -1.279, 0.149, -0.001, -0.009, -0.022
-7.553, -21.612, -48.799, -0.284, -1.580, 0.268, -0.001, -0.010, -0.025
-11.522, -21.965, -46.544, -0.417, -2.244, 0.500, -0.002, -0.012, -0.029
-15.608, -20.920, -40.280, -0.485, -2.339, 0.665, -0.003, -0.014, -0.032
-20.310, -16.148, -33.203, -0.721, -2.958, 1.043, -0.005, -0.015, -0.035
-24.060, -10.049, -22.891, -0.745, -2.897, 1.165, -0.006, -0.016, -0.036
-26.439, -5.040, -9.851, -0.794, -3.566, 1.484, -0.008, -0.016, -0.037
-27.352, 0.465, 5.939, -0.206, -2.910, 1.427, -0.010, -0.016, -0.037
-25.808, 7.306, 23.395, 0.008, -3.433, 1.667, -0.012, -0.016, -0.035
-22.470, 13.360, 29.671, 0.157, -2.921, 1.435, -0.014, -0.015, -0.034
-16.838, 17.289, 29.671, 0.173, -2.970, 1.470, -0.015, -0.014, -0.031
-12.019, 22.443, 29.671, 0.171, -2.280, 1.163, -0.016, -0.012, -0.029
-7.490, 27.665, 29.671, 0.046, -2.141, 1.113, -0.017, -0.010, -0.027
-4.067, 31.511, 29.671, -0.123, -1.562, 0.766, -0.017, -0.008, -0.025
-1.788, 33.821, 29.671, -0.213, -1.412, 0.541, -0.017, -0.005, -0.023
-0.380, 32.940, 29.671, -0.137, -0.951, 0.163, -0.017, -0.003, -0.021
0.576, 29.340, 29.671, -0.028, -0.706, -0.177, -0.017, -0.001, -0.018
0.808, 23.542, 29.671, 0.112, -0.320, -0.451, -0.017, 0.001, -0.016
0.148, 17.510, 29.671, 0.296, -0.072, -0.753, -0.017, 0.002, -0.014
0.237, 13.593, 29.671, 0.373, 0.171, -0.803, -0.017, 0.003, -0.012
-1.437, 8.994, 29.671, 0.534, 0.445, -1.006, -0.017, 0.004, -0.010
-2.462, 7.513, 29.174, 0.548, 0.732, -1.022, -0.017, 0.005, -0.007
-3.720, 8.324, 23.211, 0.451, 0.869, -0.906, -0.018, 0.005, -0.006
-4.893, 8.790, 18.003, 0.381, 1.041, -0.944, -0.018, 0.006, -0.005
-6.206, 8.786, 13.703, 0.340, 1.315, -1.142, -0.018, 0.006, -0.003
-7.649, 8.404, 10.079, 0.268, 1.426, -1.241, -0.019, 0.007, -0.003
-9.115, 7.016, 6.180, 0.196, 1.364, -1.211, -0.020, 0.008, -0.002
-10.226, 5.002, 2.218, 0.163, 1.539, -1.322, -0.020, 0.008, -0.002
-11.205, 3.120, -1.544, 0.574, 1.172, -1.594, -0.021, 0.008, -0.002
-12.163, 0.700, -5.454, 0.630, 1.386, -1.690, -0.022, 0.008, -0.002
-12.890, -2.022, -8.930, -0.157, 1.274, -1.575, -0.023, 0.008, -0.003
-13.552, -4.759, -11.558, -0.243, 1.273, -1.622, -0.024, 0.008, -0.004
-13.958, -8.017, -12.997, -0.419, 1.408, -1.860, -0.025, 0.007, -0.005
-14.077, -10.346, -13.334, -0.544, 1.372, -1.860, -0.026, 0.006, -0.006
-14.252, -11.583, -13.363, -0.525, 1.187, -1.629, -0.027, 0.006, -0.007
-14.670, -12.556, -13.125, -0.533, 1.308, -1.796, -0.028, 0.005, -0.008
-14.151, -12.800, -14.240, -0.421, 1.155, -1.565, -0.029, 0.004, -0.009
-13.947, -14.526, -14.419, -0.361, 1.278, -1.746, -0.030, 0.003, -0.010
-14.044, -16.983, -15.519, -0.201, 1.126, -1.511, -0.031, 0.002, -0.011
-13.471, -18.159, -15.549, -0.208, 1.259, -1.597, -0.032, 0.000, -0.012
-13.575, -18.275, -17.303, -0.128, 1.117, -1.302, -0.033, -0.001, -0.013
-13.140, -19.414, -19.458, -0.135, 1.250, -1.341, -0.034, -0.003, -0.015
-12.540, -19.822, -22.396, -0.104, 1.228, -1.200, -0.035, -0.004, -0.016
-11.978, -18.526, -26.862, -0.091, 1.048, -0.930, -0.036, -0.005, -0.018
-11.241, -19.441, -30.761, -0.075, 0.965, -0.807, -0.037, -0.007, -0.020
-10.403, -17.777, -36.780, -0.079, 0.951, -0.764, -0.037, -0.008, -0.023
-9.750, -18.335, -43.578, -0.091, 0.755, -0.656, -0.038, -0.010, -0.026
-8.343, -19.658, -48.518, -0.070, 0.426, -0.487, -0.039, -0.011, -0.029
-8.011, -18.220, -48.799, -0.071, 0.133, -0.366, -0.039, -0.012, -0.032
-7.516, -18.885, -48.799, -0.349, -0.241, -0.316, -0.040, -0.013, -0.036
-8.904, -19.646, -48.799, -0.354, -0.681, -0.221, -0.041, -0.015, -0.040
-11.557, -18.000, -48.799, -0.366, -1.026, -0.050, -0.041, -0.016, -0.043
-14.388, -16.607, -48.799, -0.526, -1.474, 0.031, -0.042, -0.017, -0.047
-20.279, -14.904, -48.799, -0.650, -2.236, 0.133, -0.044, -0.019, -0.051
-26.566, -13.483, -48.799, -0.690, -2.810, 0.202, -0.046, -0.020, -0.054
-33.427, -13.872, -46.937, -0.655, -2.938, 0.227, -0.048, -0.021, -0.057
-39.950, -15.582, -39.516, -0.715, -3.736, 0.312, -0.051, -0.022, -0.061
-39.999, -17.118, -30.550, -0.574, -3.674, 0.374, -0.054, -0.023, -0.063
-39.999, -16.943, -22.442, -0.581, -3.984, 0.509, -0.056, -0.024, -0.064
-39.999, -16.521, -11.813, -0.846, -4.810, 0.778, -0.059, -0.025, -0.065
-39.999, -15.011, 0.125, 2.300, 3.364, 1.008, -0.063, -0.026, -0.066
-39.999, -13.706, 15.645, -0.872, -4.181, 1.121, -0.065, -0.027, -0.065
-39.999, -7.463, 29.671, -0.846, -4.716, 1.584, -0.068, -0.028, -0.063
-39.999, 3.024, 29.671, -0.468, -4.517, 1.818, -0.072, -0.028, -0.060
-39.999, 14.795, 29.671, -0.202, -3.660, 1.629, -0.074, -0.027, -0.058
-31.313, 24.590, 29.671, 0.010, -3.171, 1.430, -0.076, -0.026, -0.056
-21.408, 28.566, 29.671, 0.389, -2.886, 1.199, -0.078, -0.023, -0.054
-12.775, 24.720, 29.671, 0.436, -2.139, 0.651, -0.079, -0.021, -0.052
-7.828, 15.195, 29.671, 0.246, -1.323, 0.128, -0.080, -0.020, -0.050
-4.881, 3.881, 29.671, 0.031, -0.885, -0.175, -0.080, -0.020, -0.048
-3.309, -6.566, 29.671, -0.197, -0.610, -0.344, -0.081, -0.020, -0.045
-2.397, -13.552, 23.576, -0.318, -0.313, -0.313, -0.081, -0.021, -0.043
-1.192, -15.535, 12.903, -0.262, -0.130, -0.125, -0.081, -0.022, -0.043
-0.836, -14.515, 3.568, -0.139, -0.108, 0.043, -0.081, -0.023, -0.042
-0.552, -10.981, -0.505, -1.084, -0.508, 0.223, -0.081, -0.024, -0.042
-0.479, -8.071, -1.099, -0.676, -0.640, 0.339, -0.081, -0.025, -0.042
-0.625, -4.761, 0.900, -0.046, -0.380, 0.349, -0.081, -0.025, -0.042
-0.695, -2.262, 3.666, -0.206, -0.463, 0.397, -0.081, -0.025, -0.042
-0.935, -1.325, 6.070, -0.173, -0.427, 0.314, -0.081, -0.026, -0.042
-1.019, -1.851, 7.091, -0.214, -0.464, 0.291, -0.081, -0.026, -0.041
-1.110, -2.548, 6.882, -0.217, -0.380, 0.219, -0.081, -0.026, -0.041
-1.332, -2.122, 6.987, -0.235, -0.396, 0.235, -0.081, -0.026, -0.040
-1.625, -0.912, 8.105, -0.162, -0.328, 0.201, -0.081, -0.026, -0.040
-1.861, 0.189, 9.350, -0.130, -0.324, 0.200, -0.081, -0.026, -0.039
-2.104, 0.585, 10.193, -0.095, -0.230, 0.132, -0.082, -0.026, -0.038
-2.425, 0.007, 10.187, -0.092, -0.159, 0.073, -0.082, -0.026, -0.037
-2.635, -0.700, 9.211, -0.117, -0.086, 0.027, -0.082, -0.026, -0.037
-2.912, -2.385, 7.550, -0.174, 0.001, -0.022, -0.082, -0.026, -0.036
-3.184, -4.350, 5.526, -0.229, 0.067, -0.049, -0.082, -0.026, -0.036
