ax,ay,az,dx,dy,dz,x,y,z
-28.709, 6.046, -14.984, 0.710, 2.350, -0.993, -0.040, 0.021, 0.031
-28.307, 10.706, -16.963, 0.779, 2.619, -1.107, -0.042, 0.022, 0.029
-28.404, 14.562, -19.244, 0.660, 2.302, -1.034, -0.044, 0.023, 0.028
-28.315, 16.228, -22.278, 0.659, 2.555, -1.326, -0.046, 0.024, 0.026
-28.695, 15.555, -25.319, 0.567, 2.215, -1.370, -0.048, 0.025, 0.025
-28.719, 12.639, -29.086, 0.718, 2.404, -1.770, -0.050, 0.026, 0.022
-28.703, 9.055, -34.356, 0.785, 2.037, -1.752, -0.052, 0.027, 0.020
-27.370, 4.001, -40.992, 1.237, 2.135, -2.130, -0.054, 0.027, 0.017
-26.023, -0.676, -45.426, 1.017, 1.927, -2.203, -0.056, 0.027, 0.013
-23.086, -8.288, -48.799, 1.269, 1.512, -1.965, -0.058, 0.027, 0.010
-17.842, -17.962, -48.799, 1.306, 1.282, -1.919, -0.059, 0.026, 0.007
-14.123, -25.470, -48.799, 1.332, 1.034, -1.998, -0.060, 0.024, 0.003
-10.781, -35.573, -48.799, 1.173, 0.466, -1.807, -0.061, 0.021, -0.001
-10.143, -39.265, -48.799, 0.978, -0.147, -1.335, -0.062, 0.019, -0.004
-9.608, -39.265, -48.799, 1.085, -0.738, -1.050, -0.063, 0.016, -0.008
-10.185, -39.265, -48.799, 1.017, -1.067, -0.379, -0.063, 0.013, -0.011
-12.490, -39.265, -45.737, 1.140, -1.566, 0.260, -0.064, 0.010, -0.015
-15.698, -39.265, -40.946, 1.018, -1.693, 0.854, -0.065, 0.007, -0.017
-19.706, -39.265, -36.992, 1.178, -2.224, 1.494, -0.067, 0.004, -0.020
-23.995, -32.330, -32.392, 1.079, -2.256, 1.653, -0.068, 0.002, -0.022
-28.128, -25.945, -26.124, 1.031, -2.532, 1.856, -0.070, 0.000, -0.024
-31.116, -23.489, -18.615, 1.020, -3.137, 2.211, -0.073, -0.002, -0.026
-35.421, -24.886, -11.111, 0.730, -3.411, 2.308, -0.075, -0.004, -0.027
-38.124, -24.122, -2.434, 0.191, -3.491, 2.238, -0.078, -0.005, -0.027
-39.999, -22.484, 5.639, 0.681, -3.088, 2.820, -0.081, -0.007, -0.027
-39.999, -18.176, 13.039, 0.465, -2.878, 2.794, -0.084, -0.008, -0.026
-39.999, -12.671, 19.550, 0.431, -3.244, 3.455, -0.087, -0.009, -0.025
-39.999, -3.318, 27.772, 0.061, -2.808, 3.335, -0.089, -0.010, -0.023
-39.999, 10.839, 29.671, 0.372, -2.987, 4.084, -0.093, -0.009, -0.020
-38.617, 28.772, 29.671, 0.945, -2.415, 3.725, -0.095, -0.007, -0.019
-32.100, 39.205, 29.671, 1.075, -2.400, 3.915, -0.098, -0.004, -0.016
-24.956, 39.205, 29.671, 1.053, -2.074, 3.414, -0.100, -0.001, -0.014
-18.807, 39.205, 29.671, 0.839, -1.520, 2.397, -0.101, 0.001, -0.012
-13.739, 39.205, 29.671, 0.717, -1.321, 1.901, -0.102, 0.005, -0.009
-9.948, 39.205, 29.671, 0.538, -0.863, 0.990, -0.103, 0.007, -0.008
-7.894, 39.205, 29.671, 0.503, -0.592, 0.440, -0.104, 0.010, -0.006
-7.056, 39.205, 29.671, 0.641, -0.439, 0.063, -0.104, 0.013, -0.003
-6.712, 39.205, 29.646, 0.762, -0.252, -0.268, -0.105, 0.016, -0.001
-6.922, 39.205, 28.685, 0.684, -0.052, -0.532, -0.105, 0.018, 0.001
-7.753, 39.205, 26.984, 0.600, 0.125, -0.838, -0.106, 0.021, 0.003
-9.286, 39.205, 23.649, 0.542, 0.346, -1.263, -0.106, 0.024, 0.005
-10.973, 39.205, 19.303, 0.347, 0.532, -1.569, -0.107, 0.027, 0.006
-13.290, 39.205, 14.353, 0.076, 0.604, -1.693, -0.108, 0.030, 0.007
-16.035, 39.200, 9.965, -0.220, 0.803, -2.281, -0.109, 0.033, 0.008
-19.076, 36.658, 5.555, -0.531, 0.837, -2.377, -0.110, 0.035, 0.009
-21.657, 34.663, 1.202, -1.504, 1.377, -3.062, -0.112, 0.038, 0.009
-24.745, 32.380, -1.792, -0.269, 0.154, -3.060, -0.114, 0.040, 0.009
-28.216, 26.711, -3.962, -0.855, 0.261, -3.872, -0.116, 0.043, 0.008
-31.265, 18.914, -5.917, -1.002, 0.166, -3.788, -0.118, 0.044, 0.008
-33.886, 10.959, -8.075, -1.305, 0.058, -4.550, -0.121, 0.045, 0.007
-35.547, 1.765, -9.797, -1.347, -0.128, -4.742, -0.123, 0.045, 0.007
-35.875, -7.311, -9.236, -1.860, -0.337, -4.285, -0.126, 0.045, 0.006
-34.785, -15.794, -5.132, -1.890, -0.646, -4.227, -0.128, 0.044, 0.006
-32.625, -24.176, 0.160, 2.116, 4.677, -4.582, -0.131, 0.042, 0.006
-29.078, -30.791, 4.763, -1.243, -0.381, -3.817, -0.133, 0.040, 0.006
-25.009, -38.061, 10.109, -1.280, -0.637, -3.925, -0.135, 0.037, 0.007
-20.901, -39.265, 13.864, -1.008, -0.603, -3.087, -0.136, 0.035, 0.007
-16.659, -39.265, 13.463, -0.964, -0.617, -2.927, -0.137, 0.031, 0.008
-12.961, -39.265, 10.360, -0.672, -0.475, -2.067, -0.138, 0.029, 0.009
-10.144, -39.265, 6.846, -0.516, -0.477, -1.747, -0.139, 0.026, 0.010
-8.015, -32.689, 5.366, -0.387, -0.464, -1.250, -0.140, 0.023, 0.010
-6.704, -25.313, 4.240, -0.273, -0.416, -0.781, -0.140, 0.021, 0.011
-5.937, -18.589, 3.497, -0.265, -0.418, -0.556, -0.141, 0.020, 0.011
-5.245, -15.064, 2.666, -0.253, -0.478, -0.489, -0.141, 0.019, 0.011
-4.626, -12.666, 2.663, -0.226, -0.514, -0.394, -0.142, 0.018, 0.011
-4.032, -11.592, 4.005, -0.209, -0.497, -0.281, -0.142, 0.017, 0.011
-3.578, -10.367, 6.781, -0.246, -0.563, -0.237, -0.142, 0.016, 0.012
-3.043, -9.166, 9.895, -0.192, -0.476, -0.138, -0.142, 0.016, 0.013
-2.627, -8.596, 12.233, -0.167, -0.472, -0.087, -0.143, 0.015, 0.014
-2.116, -6.650, 12.707, -0.098, -0.336, -0.012, -0.143, 0.014, 0.014
-1.586, -3.978, 11.330, -0.076, -0.270, 0.058, -0.143, 0.014, 0.015
-1.130, -1.786, 8.862, -0.077, -0.152, 0.079, -0.143, 0.014, 0.016
-0.637, 0.037, 6.479, -0.107, -0.098, 0.091, -0.143, 0.014, 0.016
-0.232, 1.264, 4.096, -0.086, -0.042, 0.064, -0.143, 0.014, 0.017
0.235, 2.214, 1.762, -0.056, -0.003, 0.043, -0.143, 0.014, 0.017
0.639, 1.576, 0.081, -0.496, -0.162, -0.007, -0.143, 0.014, 0.017
0.936, 0.482, -0.626, 0.294, 0.319, -0.040, -0.143, 0.014, 0.017
1.073, -0.711, -0.794, -0.328, 0.263, -0.049, -0.143, 0.014, 0.017
1.207, -1.761, -1.111, -0.362, 0.276, -0.046, -0.143, 0.014, 0.017
1.194, -2.334, -1.138, -0.338, 0.232, -0.017, -0.143, 0.014, 0.017
1.069, -2.519, -1.198, -0.379, 0.243, 0.014, -0.143, 0.014, 0.017
1.007, -2.271, -1.028, -0.333, 0.200, 0.054, -0.142, 0.014, 0.017
0.972, -0.164, -0.879, -0.382, 0.210, 0.117, -0.142, 0.014, 0.017
0.956, 2.189, -0.159, 0.712, 0.364, 0.147, -0.142, 0.014, 0.017
0.712, 3.190, 1.185, -0.024, -0.103, 0.109, -0.142, 0.014, 0.017
0.612, 2.623, 2.013, 0.029, -0.134, 0.074, -0.142, 0.014, 0.017
0.474, 1.241, 2.377, 0.032, -0.116, 0.030, -0.142, 0.014, 0.017
0.307, -0.205, 2.344, -0.007, -0.107, 0.019, -0.142, 0.014, 0.017
0.218, -0.448, 2.032, -0.031, -0.105, 0.049, -0.142, 0.014, 0.017
0.066, 0.030, 1.744, -0.024, -0.098, 0.083, -0.142, 0.014, 0.017
-0.149, 0.055, 1.471, -0.015, -0.093, 0.090, -0.142, 0.014, 0.017
-0.309, -0.183, 0.783, -0.023, -0.112, 0.101, -0.142, 0.014, 0.018
-0.232, 1.620, 0.379, -0.052, -0.140, 0.153, -0.142, 0.014, 0.018
-0.195, 3.759, 1.411, -0.011, -0.113, 0.170, -0.142, 0.015, 0.018

-14.646, 5.344, 10.243, -0.236, -1.412, 0.619, -0.001, 0.000, 0.001
-16.008, 5.102, 17.902, -0.322, -1.587, 0.665, -0.002, 0.001, 0.002
-16.423, 4.493, 24.553, -0.333, -1.336, 0.576, -0.003, 0.001, 0.003
-17.291, 5.220, 29.659, -0.462, -1.350, 0.649, -0.004, 0.001, 0.006
-17.556, 6.519, 29.671, -0.417, -1.028, 0.584, -0.006, 0.002, 0.008
-18.238, 8.183, 29.671, -0.477, -0.929, 0.642, -0.007, 0.002, 0.010
-18.546, 10.146, 29.671, -0.381, -0.600, 0.530, -0.008, 0.003, 0.012
-18.777, 11.841, 29.671, -0.430, -0.409, 0.515, -0.010, 0.004, 0.014
-18.848, 13.676, 29.671, -0.448, -0.155, 0.401, -0.011, 0.005, 0.017
-19.316, 15.549, 29.671, -0.427, 0.072, 0.216, -0.013, 0.006, 0.019
-20.038, 16.605, 29.671, -0.443, 0.298, 0.049, -0.014, 0.007, 0.021
-21.403, 17.310, 29.671, -0.495, 0.628, -0.158, -0.016, 0.009, 0.023
-23.264, 16.146, 29.671, -0.463, 0.967, -0.405, -0.017, 0.010, 0.025
-25.723, 14.176, 29.671, -0.352, 1.192, -0.573, -0.019, 0.011, 0.027
-28.427, 11.369, 29.671, -0.276, 1.530, -0.761, -0.021, 0.012, 0.029
-31.293, 7.686, 29.671, -0.276, 2.077, -1.034, -0.023, 0.012, 0.032
-33.972, 5.866, 29.671, -0.283, 2.390, -1.142, -0.026, 0.013, 0.034
-37.328, 7.182, 27.497, -0.277, 2.361, -1.059, -0.028, 0.013, 0.036
-39.999, 8.768, 23.491, -0.289, 2.900, -1.286, -0.032, 0.014, 0.038
-39.999, 7.806, 18.932, -0.192, 2.780, -1.287, -0.034, 0.014, 0.039
-39.999, 4.515, 13.858, -0.159, 2.978, -1.432, -0.037, 0.015, 0.040
-39.999, 1.030, 7.829, -0.195, 3.599, -1.722, -0.040, 0.015, 0.041
-39.999, -1.664, -0.960, -0.574, 2.211, -1.762, -0.043, 0.015, 0.041
-39.999, -3.373, -7.491, -0.517, 2.843, -1.547, -0.046, 0.015, 0.040
-39.999, -1.425, -11.871, -0.466, 2.883, -1.471, -0.048, 0.014, 0.040
-39.999, 2.213, -13.775, 0.304, 3.195, -1.580, -0.051, 0.015, 0.039
-39.999, 5.625, -14.648, 0.301, 3.138, -1.573, -0.055, 0.015, 0.037
-39.999, 8.103, -16.416, 0.248, 2.760, -1.462, -0.057, 0.015, 0.036
-39.999, 8.723, -21.044, 0.202, 3.100, -1.785, -0.061, 0.016, 0.035
-39.999, 6.855, -28.078, 0.041, 3.072, -1.982, -0.064, 0.017, 0.032
-38.742, 1.710, -36.596, -0.022, 2.639, -1.956, -0.066, 0.017, 0.030
-34.056, -5.104, -46.168, -0.677, 2.457, -2.085, -0.068, 0.017, 0.027
-28.846, -10.347, -48.799, -0.588, 2.450, -2.357, -0.071, 0.016, 0.023
-23.735, -15.822, -48.799, -0.287, 1.827, -2.039, -0.072, 0.015, 0.020
-19.499, -21.879, -48.799, 0.319, 1.631, -2.142, -0.074, 0.013, 0.016
-15.438, -24.235, -48.799, 0.721, 1.234, -1.876, -0.075, 0.011, 0.012
-12.167, -25.965, -48.799, 0.697, 0.710, -1.447, -0.076, 0.010, 0.009
-10.839, -30.197, -48.799, 0.833, 0.293, -1.246, -0.077, 0.008, 0.006
-9.869, -36.630, -48.227, 1.034, -0.099, -1.189, -0.078, 0.005, 0.002
-9.350, -39.265, -44.008, 1.154, -0.446, -0.884, -0.079, 0.002, -0.001
-9.490, -39.265, -42.024, 1.056, -0.662, -0.425, -0.079, -0.001, -0.004
-9.998, -39.265, -39.690, 1.103, -1.041, -0.013, -0.080, -0.004, -0.007
-11.356, -39.265, -35.628, 0.911, -1.193, 0.466, -0.081, -0.006, -0.010
-13.877, -39.265, -30.041, 0.912, -1.621, 1.058, -0.082, -0.010, -0.012
-16.851, -39.265, -23.140, 0.789, -1.664, 1.346, -0.083, -0.012, -0.014
-19.711, -36.057, -16.047, 0.891, -2.077, 1.867, -0.084, -0.015, -0.015
-22.440, -32.050, -9.475, 0.760, -2.013, 1.911, -0.086, -0.017, -0.016
-24.357, -29.221, -5.495, 0.763, -2.158, 2.124, -0.087, -0.019, -0.016
-26.369, -27.771, -3.531, 0.783, -2.561, 2.600, -0.089, -0.021, -0.016
-28.659, -25.759, -3.171, 0.765, -2.640, 2.841, -0.092, -0.024, -0.017
-31.260, -22.618, -2.737, 0.561, -2.439, 2.763, -0.094, -0.025, -0.017
-33.648, -18.620, -2.213, 0.357, -2.888, 3.372, -0.096, -0.027, -0.017
-36.253, -12.875, -0.343, -0.626, -4.629, 3.234, -0.099, -0.027, -0.017
-38.796, -3.258, 2.132, 0.374, -1.789, 3.924, -0.102, -0.028, -0.017
-38.838, 11.327, 7.980, 0.330, -1.960, 3.687, -0.104, -0.027, -0.017
-36.789, 25.361, 16.854, 0.246, -2.319, 4.156, -0.107, -0.025, -0.015
-32.839, 36.219, 22.666, 0.445, -2.015, 3.498, -0.109, -0.023, -0.014
-27.965, 39.205, 26.777, 0.624, -2.128, 3.567, -0.112, -0.020, -0.012
-22.954, 39.205, 29.409, 0.628, -1.728, 2.717, -0.113, -0.018, -0.010
-18.709, 39.205, 29.671, 0.687, -1.728, 2.444, -0.115, -0.014, -0.008
-14.879, 39.205, 29.671, 0.726, -1.515, 1.869, -0.116, -0.011, -0.005
-11.767, 39.205, 29.671, 0.659, -1.152, 1.174, -0.117, -0.009, -0.003
-9.705, 36.881, 29.671, 0.657, -1.056, 0.866, -0.118, -0.006, -0.001
-8.300, 31.391, 29.671, 0.474, -0.709, 0.493, -0.118, -0.004, 0.001
-7.899, 28.233, 29.671, 0.487, -0.548, 0.392, -0.119, -0.001, 0.003
-7.496, 35.100, 28.012, 0.462, -0.271, 0.320, -0.119, 0.001, 0.005
-7.603, 39.205, 23.951, 0.582, -0.084, 0.229, -0.120, 0.004, 0.007
-7.930, 39.205, 19.059, 0.565, 0.086, -0.111, -0.120, 0.006, 0.009
-9.010, 39.205, 14.591, 0.569, 0.207, -0.527, -0.121, 0.009, 0.010
-10.464, 39.205, 10.630, 0.626, 0.339, -1.072, -0.122, 0.012, 0.010
-12.035, 39.205, 6.640, 0.514, 0.446, -1.546, -0.123, 0.015, 0.011
-13.700, 39.011, 3.084, 0.176, 0.537, -1.763, -0.124, 0.018, 0.011
-15.525, 34.117, 0.422, -1.741, 1.481, -2.359, -0.125, 0.021, 0.011
-17.472, 30.218, -0.994, 0.980, -0.233, -2.374, -0.126, 0.023, 0.011
-19.466, 28.630, -1.919, 0.331, -0.099, -2.940, -0.128, 0.025, 0.011
-21.985, 27.264, -2.225, -0.095, -0.137, -2.855, -0.129, 0.027, 0.011
-24.739, 25.955, -2.372, -0.449, -0.257, -3.502, -0.131, 0.029, 0.011
-27.787, 23.761, -1.780, -0.536, -0.457, -3.374, -0.133, 0.030, 0.011
-31.613, 21.552, -0.282, 0.855, -3.070, -4.077, -0.135, 0.032, 0.011
-35.501, 18.789, 0.900, -1.998, 0.965, -4.348, -0.138, 0.034, 0.011
-39.493, 15.648, 1.826, -1.492, 0.338, -4.087, -0.140, 0.035, 0.011
-39.999, 9.973, 4.088, -1.306, -0.069, -4.307, -0.143, 0.035, 0.011
-39.999, 1.212, 8.297, -1.444, -0.372, -5.056, -0.146, 0.036, 0.012
-39.999, -8.940, 14.149, -1.274, -0.498, -4.584, -0.149, 0.035, 0.012
-39.999, -20.326, 19.954, -1.315, -0.641, -5.117, -0.152, 0.034, 0.014
-38.707, -30.849, 24.653, -1.235, -0.629, -4.924, -0.155, 0.031, 0.016
-33.885, -39.265, 28.576, -1.016, -0.484, -4.094, -0.157, 0.029, 0.018
-27.145, -39.265, 26.352, -0.937, -0.365, -4.070, -0.160, 0.026, 0.020
-20.602, -39.265, 20.049, -0.554, -0.152, -3.004, -0.161, 0.023, 0.021
-15.266, -39.265, 11.291, -0.241, -0.015, -2.278, -0.162, 0.021, 0.022
-11.174, -39.265, 3.060, 0.215, 0.137, -1.756, -0.163, 0.018, 0.022
-8.616, -34.930, -2.913, -0.684, -0.321, -1.114, -0.164, 0.015, 0.022
-6.750, -22.072, -5.149, -0.399, -0.308, -0.632, -0.164, 0.013, 0.022
-5.808, -12.224, -4.613, -0.409, -0.456, -0.537, -0.165, 0.012, 0.022
-4.839, -7.926, -2.396, -0.421, -0.520, -0.483, -0.165, 0.012, 0.021
-4.227, -8.546, 1.842, 0.005, -0.320, -0.636, -0.165, 0.011, 0.021
-3.446, -12.273, 5.619, -0.047, -0.332, -0.615, -0.166, 0.010, 0.022
-2.532, -16.454, 7.923, -0.018, -0.326, -0.653, -0.166, 0.009, 0.022
-1.600, -17.968, 8.335, -0.006, -0.221, -0.445, -0.166, 0.008, 0.023
-1.066, -15.582, 7.213, -0.034, -0.161, -0.278, -0.166, 0.006, 0.024
-0.693, -10.709, 4.830, -0.086, -0.075, -0.067, -0.166, 0.006, 0.024
-0.586, -6.270, 2.124, -0.123, -0.046, 0.035, -0.166, 0.005, 0.024
-0.319, -2.233, -0.129, -0.851, -0.346, 0.071, -0.166, 0.005, 0.024
-0.047, 0.176, -1.404, 0.271, -0.412, 0.066, -0.166, 0.005, 0.024
0.079, 0.307, -2.065, 0.244, 0.328, 0.006, -0.166, 0.005, 0.024
0.162, -1.194, -2.207, -0.467, 0.336, -0.046, -0.166, 0.005, 0.024
0.389, -2.225, -2.291, -0.395, 0.264, -0.056, -0.166, 0.005, 0.024
0.406, -2.821, -1.566, -0.443, 0.256, -0.053, -0.166, 0.004, 0.023
0.401, -2.958, -0.729, -0.453, 0.186, -0.027, -0.166, 0.004, 0.023
0.358, -3.555, -0.289, -0.727, 0.183, -0.014, -0.166, 0.004, 0.023
0.237, -4.073, 0.049, 1.844, -0.223, 0.012, -0.166, 0.004, 0.023
0.235, -2.270, 0.752, 0.007, -0.159, 0.076, -0.166, 0.003, 0.023
0.272, 0.146, 2.074, -0.006, -0.161, 0.108, -0.166, 0.003, 0.023
0.305, 1.029, 3.471, 0.007, -0.180, 0.103, -0.166, 0.004, 0.024
0.285, 0.704, 4.416, 0.016, -0.163, 0.067, -0.166, 0.004, 0.024
0.217, -0.533, 4.374, 0.012, -0.115, 0.033, -0.166, 0.004, 0.024
0.356, -2.337, 3.532, -0.025, -0.087, 0.034, -0.166, 0.003, 0.025
0.289, -1.838, 2.331, -0.050, -0.047, 0.071, -0.166, 0.003, 0.025
0.352, 0.761, 1.522, 0.009, -0.026, 0.146, -0.166, 0.003, 0.025

-13.652, 6.012, 12.074, -0.485, -1.267, 1.076, -0.001, 0.000, 0.001
-14.351, 6.951, 15.568, -0.496, -1.370, 1.213, -0.002, 0.001, 0.002
-14.682, 7.101, 16.846, -0.458, -1.131, 1.063, -0.003, 0.001, 0.003
-15.228, 7.412, 19.194, -0.551, -1.186, 1.177, -0.004, 0.002, 0.004
-15.992, 8.156, 23.925, -0.504, -0.990, 1.051, -0.005, 0.002, 0.006
-16.821, 10.980, 29.518, -0.691, -1.024, 1.185, -0.006, 0.003, 0.008
-16.633, 14.243, 29.671, -0.713, -0.790, 1.041, -0.007, 0.004, 0.010
-17.538, 18.926, 29.671, -0.885, -0.647, 1.102, -0.009, 0.006, 0.013
-17.327, 21.369, 29.671, -0.779, -0.279, 0.844, -0.010, 0.007, 0.014
-18.314, 25.167, 29.671, -0.854, 0.037, 0.748, -0.011, 0.009, 0.017
-19.523, 26.187, 29.671, -0.719, 0.388, 0.420, -0.013, 0.011, 0.019
-20.834, 27.191, 29.671, -0.647, 0.867, 0.163, -0.014, 0.013, 0.021
-23.384, 25.845, 29.671, -0.399, 1.138, -0.138, -0.016, 0.014, 0.023
-25.998, 24.702, 29.671, -0.390, 1.668, -0.510, -0.018, 0.016, 0.025
-29.455, 21.094, 29.671, -0.298, 1.804, -0.760, -0.020, 0.018, 0.027
-33.353, 16.855, 29.671, -0.280, 2.370, -1.168, -0.022, 0.019, 0.030
-37.079, 14.388, 24.602, -0.301, 2.668, -1.401, -0.025, 0.020, 0.032
-39.853, 12.248, 18.297, -0.359, 2.602, -1.435, -0.028, 0.021, 0.033
-39.999, 10.282, 12.742, -0.474, 2.792, -1.636, -0.030, 0.022, 0.034
-39.999, 6.757, 8.620, -0.631, 3.315, -2.066, -0.034, 0.023, 0.035
-39.999, 2.873, 5.971, -0.572, 3.073, -2.006, -0.036, 0.023, 0.035
-39.999, -1.340, 3.672, -0.596, 3.637, -2.378, -0.039, 0.023, 0.035
-39.999, -5.745, 0.737, -0.156, 4.807, -2.420, -0.043, 0.022, 0.035
-39.999, -6.991, -5.280, -0.396, 2.640, -2.082, -0.045, 0.022, 0.035
-39.999, -7.278, -10.111, -0.254, 2.761, -1.977, -0.048, 0.021, 0.035
-39.999, -4.619, -14.464, -0.023, 3.143, -2.062, -0.051, 0.021, 0.033
-39.999, -3.579, -19.886, 0.263, 3.150, -1.923, -0.054, 0.021, 0.032
-39.977, 2.588, -26.729, 0.850, 2.778, -1.582, -0.057, 0.021, 0.030
-36.809, 5.566, -29.192, 0.814, 2.993, -1.811, -0.060, 0.021, 0.028
-35.445, 7.470, -34.884, 0.737, 2.516, -1.704, -0.062, 0.022, 0.026
-32.745, 2.347, -38.496, 0.627, 2.608, -2.140, -0.065, 0.022, 0.023
-30.780, -2.795, -40.899, 0.096, 2.064, -2.066, -0.067, 0.022, 0.020
-28.332, -11.219, -42.229, 0.528, 2.025, -2.408, -0.069, 0.021, 0.017
-24.712, -19.649, -44.549, 0.835, 1.552, -2.087, -0.071, 0.020, 0.014
-20.014, -29.493, -47.925, 1.309, 1.466, -2.174, -0.072, 0.018, 0.010
-14.919, -39.146, -48.799, 1.379, 1.050, -1.645, -0.073, 0.015, 0.007
-10.999, -39.265, -48.799, 1.664, 0.840, -1.369, -0.074, 0.012, 0.003
-8.214, -39.265, -48.799, 1.476, 0.399, -0.663, -0.075, 0.010, -0.000
-7.496, -39.265, -48.799, 1.528, 0.015, -0.039, -0.076, 0.006, -0.004
-8.049, -39.265, -48.799, 1.234, -0.386, 0.593, -0.076, 0.004, -0.007
-10.024, -38.580, -44.147, 1.281, -0.862, 1.258, -0.077, 0.001, -0.011
-12.490, -31.524, -37.473, 1.086, -1.085, 1.489, -0.078, -0.001, -0.013
-15.401, -25.237, -32.120, 1.231, -1.516, 1.967, -0.079, -0.003, -0.016
-18.378, -20.763, -28.084, 1.122, -1.581, 1.913, -0.080, -0.005, -0.018
-20.797, -19.514, -24.936, 1.317, -2.022, 2.242, -0.082, -0.006, -0.020
-23.633, -21.100, -22.108, 1.199, -2.007, 2.047, -0.083, -0.008, -0.021
-27.024, -22.435, -19.167, 1.288, -2.491, 2.417, -0.085, -0.010, -0.023
-30.507, -23.575, -16.221, 1.003, -2.415, 2.301, -0.087, -0.011, -0.024
-34.129, -24.253, -9.979, 0.701, -2.977, 2.814, -0.090, -0.013, -0.025
-38.064, -20.974, 0.965, 1.139, -1.545, 2.800, -0.092, -0.014, -0.025
-39.999, -12.921, 10.068, 0.495, -2.719, 3.564, -0.096, -0.016, -0.024
-39.999, -1.019, 18.701, 0.268, -2.726, 3.931, -0.099, -0.016, -0.023
-39.933, 12.949, 24.256, 0.160, -2.307, 3.709, -0.101, -0.015, -0.021
-36.074, 26.470, 29.480, 0.175, -2.394, 4.194, -0.104, -0.013, -0.019
-31.250, 37.856, 29.671, 0.159, -1.890, 3.559, -0.106, -0.011, -0.017
-27.229, 39.205, 29.671, 0.263, -1.853, 3.658, -0.109, -0.008, -0.015
-21.549, 39.205, 29.671, 0.550, -1.396, 2.852, -0.110, -0.005, -0.013
-17.268, 39.205, 29.671, 0.925, -1.327, 2.637, -0.112, -0.002, -0.011
-13.653, 39.205, 29.140, 0.862, -0.962, 1.771, -0.112, 0.000, -0.009
-11.452, 39.205, 26.073, 0.808, -0.858, 1.293, -0.113, 0.004, -0.006
-10.004, 39.205, 20.869, 0.587, -0.581, 0.595, -0.114, 0.006, -0.005
-9.756, 39.205, 17.737, 0.552, -0.518, 0.074, -0.115, 0.009, -0.004
-9.980, 39.205, 16.201, 0.402, -0.375, -0.420, -0.115, 0.012, -0.003
-10.065, 39.205, 14.228, 0.358, -0.323, -0.934, -0.116, 0.015, -0.001
-10.239, 35.631, 11.668, 0.214, -0.207, -1.131, -0.117, 0.017, -0.001
-10.403, 30.066, 9.066, 0.146, -0.158, -1.498, -0.118, 0.020, 0.000
-10.430, 27.097, 6.619, 0.039, -0.087, -1.460, -0.118, 0.022, 0.001
-10.772, 26.525, 4.925, -0.037, -0.039, -1.748, -0.119, 0.024, 0.001
-11.437, 26.390, 3.594, -0.109, 0.021, -1.662, -0.120, 0.025, 0.001
-11.742, 28.362, 1.329, -0.577, 0.225, -2.011, -0.121, 0.028, 0.001
-12.806, 30.276, -0.906, 0.924, -0.619, -1.944, -0.122, 0.030, 0.001
-14.586, 32.008, -3.480, 0.162, -0.429, -2.413, -0.123, 0.032, 0.001
-17.157, 33.829, -6.792, -0.285, -0.414, -2.683, -0.124, 0.035, 0.001
-20.230, 35.605, -9.545, -0.541, -0.445, -2.656, -0.126, 0.037, 0.000
-24.518, 37.731, -10.795, -0.694, -0.600, -2.960, -0.127, 0.040, -0.001
-29.909, 38.962, -10.662, -0.828, -0.907, -3.731, -0.129, 0.043, -0.001
-36.227, 35.350, -8.948, -0.821, -1.186, -4.215, -0.132, 0.046, -0.002
-39.999, 24.523, -5.529, -0.738, -1.352, -4.208, -0.135, 0.047, -0.003
-39.999, 11.756, -0.197, 0.539, -6.655, -5.117, -0.138, 0.048, -0.003
-39.999, -1.049, 6.716, -1.204, -1.133, -4.708, -0.141, 0.048, -0.002
-39.999, -14.257, 14.995, -1.139, -1.349, -4.707, -0.143, 0.048, -0.001
-39.999, -24.206, 19.948, -1.313, -1.577, -5.116, -0.146, 0.046, 0.000
-39.086, -35.011, 28.973, -1.571, -1.590, -4.805, -0.150, 0.043, 0.002
-33.673, -39.265, 29.671, -1.073, -1.321, -3.846, -0.152, 0.041, 0.004
-26.385, -39.265, 29.671, -0.687, -1.176, -3.718, -0.154, 0.038, 0.007
-19.717, -39.265, 27.791, -0.303, -0.752, -2.709, -0.155, 0.035, 0.008
-15.126, -39.265, 19.853, -0.094, -0.601, -2.345, -0.157, 0.032, 0.010
-11.446, -39.265, 12.039, 0.012, -0.392, -1.447, -0.157, 0.029, 0.011
-8.415, -37.696, 6.009, 0.092, -0.355, -0.974, -0.158, 0.026, 0.012
-6.559, -26.144, 3.657, 0.071, -0.303, -0.453, -0.159, 0.025, 0.012
-5.163, -16.315, 3.361, -0.012, -0.374, -0.252, -0.159, 0.023, 0.012
-3.886, -9.308, 3.762, -0.106, -0.353, -0.137, -0.159, 0.022, 0.012
-3.138, -6.547, 4.630, -0.173, -0.395, -0.168, -0.160, 0.022, 0.013
-2.655, -4.750, 5.248, -0.162, -0.333, -0.174, -0.160, 0.021, 0.013
-2.189, -4.410, 5.610, -0.176, -0.343, -0.221, -0.160, 0.021, 0.014
-1.802, -5.532, 6.689, -0.171, -0.309, -0.245, -0.160, 0.021, 0.014
-1.421, -6.980, 7.520, -0.137, -0.232, -0.207, -0.160, 0.020, 0.015
-0.887, -7.311, 7.994, -0.120, -0.177, -0.151, -0.160, 0.020, 0.015
