ax,ay,az,dx,dy,dz,x,y,z
-4.457, -0.607, 3.202, -0.059, 0.020, 0.011, -0.166, 0.003, -0.046
-4.567, -1.426, 2.287, -0.072, 0.075, -0.006, -0.166, 0.003, -0.046
-4.735, -1.870, 0.810, -0.022, 0.211, -0.002, -0.166, 0.003, -0.046
-4.621, -0.804, -0.664, -0.319, -0.358, 0.018, -0.167, 0.003, -0.046

-1.002, 2.206, -23.827, -0.012, -0.399, -0.552, -0.000, 0.000, -0.002
-1.299, -0.553, -25.528, -0.735, -0.527, -0.545, -0.000, 0.000, -0.003
-1.764, -3.373, -26.285, -0.817, -0.819, -0.638, -0.000, -0.000, -0.005
-2.645, -5.756, -26.952, -0.705, -0.937, -0.546, -0.000, -0.000, -0.007
-4.114, -7.035, -26.909, -0.767, -1.296, -0.553, -0.001, -0.001, -0.009
-5.810, -7.377, -26.176, -0.681, -1.376, -0.420, -0.001, -0.001, -0.011
-7.880, -6.130, -24.723, -0.823, -1.799, -0.384, -0.002, -0.002, -0.013
-10.444, -5.925, -22.581, -0.897, -2.040, -0.330, -0.003, -0.002, -0.015
-13.167, -7.629, -19.819, -0.849, -2.019, -0.265, -0.003, -0.003, -0.016
-15.802, -9.778, -16.339, -0.884, -2.211, -0.210, -0.004, -0.003, -0.017
-18.711, -12.238, -11.786, -0.975, -2.703, -0.130, -0.006, -0.004, -0.018
-21.586, -15.227, -7.092, -0.947, -2.931, -0.001, -0.008, -0.006, -0.019
-24.123, -18.957, -1.732, -1.046, -3.012, 0.148, -0.009, -0.007, -0.019
-26.820, -22.243, 6.023, -0.411, -2.400, 0.348, -0.011, -0.008, -0.019
-28.912, -24.053, 14.043, -0.500, -2.827, 0.683, -0.013, -0.010, -0.018
-29.896, -22.755, 21.332, -0.466, -2.490, 0.900, -0.015, -0.012, -0.016
-30.025, -21.367, 28.586, -0.559, -2.686, 1.314, -0.017, -0.013, -0.014
-29.849, -20.921, 29.750, -0.558, -2.518, 1.566, -0.020, -0.015, -0.012
-29.470, -20.265, 29.750, -0.423, -2.025, 1.619, -0.022, -0.016, -0.010
-29.168, -17.395, 29.750, -0.313, -1.917, 2.083, -0.024, -0.018, -0.007
-27.418, -15.294, 29.750, -0.161, -1.302, 2.050, -0.026, -0.019, -0.006
-26.918, -11.478, 29.750, 0.087, -0.990, 2.503, -0.028, -0.020, -0.003
-26.132, -7.497, 29.750, 0.265, -0.484, 2.358, -0.030, -0.020, -0.001
-25.836, -3.937, 29.750, 0.423, -0.172, 2.742, -0.032, -0.021, 0.001
-25.584, -1.621, 29.750, 0.392, 0.103, 2.461, -0.033, -0.021, 0.003
-25.663, -0.028, 29.750, 0.361, 0.356, 2.763, -0.035, -0.021, 0.005
-26.059, 0.985, 29.750, 0.213, 0.524, 2.438, -0.037, -0.021, 0.007
-26.545, 2.103, 29.750, 0.171, 0.830, 2.718, -0.039, -0.021, 0.010
-26.883, 3.314, 29.750, 0.121, 0.957, 2.394, -0.041, -0.020, 0.012
-27.263, 6.138, 29.750, 0.135, 1.319, 2.671, -0.043, -0.020, 0.014
-27.840, 8.919, 29.750, 0.134, 1.382, 2.328, -0.045, -0.019, 0.016
-28.486, 11.966, 29.679, 0.176, 1.802, 2.534, -0.047, -0.018, 0.018
-29.096, 14.605, 26.355, 0.165, 1.831, 2.145, -0.049, -0.018, 0.020
-29.567, 15.945, 22.054, 0.125, 2.303, 2.249, -0.052, -0.016, 0.022
-30.079, 15.578, 17.473, 0.013, 2.240, 1.823, -0.053, -0.015, 0.023
-30.805, 14.129, 12.642, -0.088, 2.714, 1.847, -0.056, -0.014, 0.024
-30.943, 10.989, 7.527, -0.250, 2.909, 1.658, -0.058, -0.013, 0.025
-30.856, 8.275, 2.282, -0.510, 2.923, 1.322, -0.060, -0.013, 0.025
-30.567, 6.045, -1.563, -0.198, 1.907, 1.222, -0.062, -0.012, 0.025
-29.903, 5.079, -6.241, -0.413, 2.580, 1.282, -0.065, -0.012, 0.025
-28.591, 5.438, -10.552, -0.422, 2.649, 1.213, -0.067, -0.011, 0.024
-27.108, 7.118, -14.210, -0.345, 2.336, 1.020, -0.069, -0.011, 0.023
-24.785, 9.728, -17.356, -0.315, 2.275, 0.945, -0.070, -0.010, 0.022
-22.550, 11.292, -19.785, -0.307, 2.452, 0.924, -0.072, -0.009, 0.020
-20.073, 11.546, -21.470, -0.260, 2.322, 0.752, -0.074, -0.009, 0.019
-17.836, 11.137, -22.073, -0.200, 1.937, 0.515, -0.075, -0.008, 0.017
-15.965, 9.963, -22.301, -0.179, 2.033, 0.417, -0.077, -0.007, 0.015
-14.256, 8.359, -22.503, -0.120, 1.683, 0.249, -0.077, -0.006, 0.014
-12.886, 7.296, -22.753, -0.080, 1.562, 0.159, -0.078, -0.006, 0.012
-11.649, 6.853, -23.201, -0.041, 1.627, 0.108, -0.079, -0.005, 0.011
-10.539, 6.724, -23.619, -0.023, 1.494, 0.044, -0.080, -0.005, 0.009
-9.603, 6.582, -23.898, -0.011, 1.211, -0.013, -0.081, -0.004, 0.007
-8.586, 6.296, -23.929, -0.028, 1.236, -0.071, -0.081, -0.004, 0.005
-7.746, 6.049, -23.881, -0.114, 0.988, -0.114, -0.082, -0.004, 0.004
-7.061, 5.617, -23.562, -0.280, 0.991, -0.190, -0.083, -0.003, 0.002
-6.546, 4.464, -22.835, -0.361, 0.776, -0.232, -0.083, -0.003, 0.000
-5.980, 3.091, -22.108, -0.470, 0.759, -0.316, -0.083, -0.002, -0.001
-5.377, 2.453, -21.308, -0.463, 0.656, -0.342, -0.084, -0.002, -0.003
-5.006, 2.394, -21.659, -0.323, 0.500, -0.309, -0.084, -0.002, -0.005
-4.573, 3.579, -22.875, -0.212, 0.422, -0.304, -0.085, -0.002, -0.006
-4.361, 5.451, -23.797, -0.106, 0.375, -0.350, -0.085, -0.001, -0.008
-4.219, 7.603, -24.661, -0.021, 0.264, -0.390, -0.085, -0.001, -0.010
-4.312, 8.587, -24.971, 0.008, 0.128, -0.424, -0.085, -0.000, -0.012
-4.352, 8.674, -25.626, -0.004, 0.019, -0.522, -0.086, 0.000, -0.013
-4.437, 7.338, -26.285, -0.057, -0.107, -0.705, -0.086, 0.001, -0.015
-4.650, 5.921, -27.371, -0.132, -0.242, -0.806, -0.086, 0.001, -0.017
-4.812, 4.241, -28.928, -0.145, -0.347, -0.780, -0.087, 0.002, -0.019
-4.995, 3.533, -30.651, -0.127, -0.491, -0.818, -0.087, 0.002, -0.021
-5.536, 3.763, -33.596, -0.138, -0.741, -0.943, -0.088, 0.002, -0.024
-6.537, 6.063, -37.047, -0.150, -0.962, -0.963, -0.088, 0.003, -0.027
-8.178, 8.235, -40.620, -0.136, -1.094, -0.914, -0.089, 0.003, -0.029
-10.663, 10.839, -43.625, -0.135, -1.373, -1.002, -0.089, 0.004, -0.032
-14.313, 13.038, -47.253, -0.237, -1.892, -1.271, -0.090, 0.005, -0.036
-19.454, 13.231, -48.720, -0.406, -2.284, -1.465, -0.092, 0.006, -0.040
-26.459, 10.859, -48.720, -0.559, -2.437, -1.482, -0.093, 0.007, -0.043
-35.728, 7.292, -48.720, -0.903, -3.275, -1.803, -0.096, 0.007, -0.047
-40.700, 3.525, -48.720, -0.962, -3.462, -1.636, -0.099, 0.007, -0.050
-40.700, -1.189, -48.720, -1.891, -4.559, -1.789, -0.102, 0.007, -0.054
-40.700, -4.453, -48.696, -1.606, -4.639, -1.450, -0.105, 0.007, -0.057
-40.700, -4.157, -39.629, -1.656, -5.823, -1.388, -0.108, 0.007, -0.060
-40.700, -0.965, -19.428, -1.255, -5.720, -1.029, -0.111, 0.007, -0.062
-40.700, 0.281, 21.209, -0.628, -6.621, -1.063, -0.114, 0.007, -0.061
-40.700, 0.778, 29.750, -0.323, -6.810, -1.082, -0.117, 0.007, -0.059
-40.700, -4.428, 29.750, -0.127, -5.658, -1.054, -0.120, 0.007, -0.057
-40.700, -15.259, 29.750, -0.393, -4.556, -1.125, -0.122, 0.006, -0.055
-34.202, -28.002, 29.750, -0.479, -3.644, -1.097, -0.125, 0.004, -0.052
-20.839, -29.838, 29.750, -0.149, -1.902, -0.537, -0.127, 0.002, -0.050
-15.150, -19.409, 29.750, -0.164, -0.889, -0.059, -0.128, 0.000, -0.048
-13.094, -6.965, 29.750, -0.085, -0.057, 0.278, -0.129, -0.001, -0.046
-10.465, 4.210, 29.319, 0.078, 0.401, 0.324, -0.130, -0.001, -0.044
-9.068, 10.098, 10.697, 0.270, 0.541, 0.201, -0.130, 0.000, -0.043
-7.267, 7.976, -1.809, 0.803, 0.155, -0.059, -0.131, 0.001, -0.043
-5.927, 1.821, -7.072, 0.743, 0.067, -0.289, -0.132, 0.001, -0.043
-4.881, -4.640, -5.951, -0.008, -0.144, -0.360, -0.132, 0.001, -0.044
-4.390, -10.328, -1.712, -0.157, -0.353, -0.356, -0.132, 0.000, -0.044
-3.909, -12.279, 2.861, 0.405, -0.170, -0.277, -0.132, -0.001, -0.044
-3.687, -11.263, 7.101, 0.307, -0.205, -0.111, -0.133, -0.002, -0.043
-3.710, -9.000, 10.024, 0.258, -0.163, 0.022, -0.133, -0.002, -0.043
-3.732, -5.586, 10.916, 0.251, -0.112, 0.116, -0.133, -0.003, -0.042
-3.711, -2.087, 10.173, 0.245, -0.052, 0.185, -0.134, -0.003, -0.041
-3.775, 0.390, 8.563, 0.186, 0.013, 0.180, -0.134, -0.003, -0.040
-3.796, 0.852, 6.870, 0.093, 0.055, 0.114, -0.134, -0.003, -0.040
-3.951, 0.483, 5.667, 0.035, 0.092, 0.076, -0.134, -0.003, -0.039
-4.006, 0.300, 4.839, 0.002, 0.097, 0.043, -0.135, -0.003, -0.039
-4.165, 0.191, 4.498, -0.011, 0.125, 0.032, -0.135, -0.003, -0.039
-4.287, 0.113, 4.022, -0.013, 0.124, 0.015, -0.135, -0.003, -0.038
-4.430, 0.537, 3.487, 0.003, 0.158, 0.010, -0.136, -0.003, -0.038
-4.552, 0.646, 3.024, 0.023, 0.157, -0.005, -0.136, -0.003, -0.038
-4.674, 0.227, 2.299, 0.024, 0.208, -0.028, -0.136, -0.003, -0.038
-4.691, -0.800, 1.469, -0.031, 0.264, -0.055, -0.137, -0.003, -0.038
-4.718, -1.784, 1.065, -0.038, 0.278, -0.057, -0.137, -0.003, -0.038
-4.609, -2.033, 0.802, -0.024, 0.318, -0.048, -0.137, -0.003, -0.038
-4.546, -2.335, 0.784, -0.028, 0.363, -0.045, -0.138, -0.003, -0.038
-4.564, -2.895, 0.448, 0.082, 0.498, -0.036, -0.138, -0.004, -0.038
-4.557, -2.789, -0.465, -0.496, -0.306, -0.015, -0.138, -0.004, -0.038
-4.640, -2.114, -1.784, -0.351, -0.098, 0.006, -0.139, -0.004, -0.038
-4.643, -1.009, -3.343, -0.434, -0.073, 0.022, -0.139, -0.004, -0.038
-4.621, -0.118, -4.307, -0.479, -0.094, 0.019, -0.139, -0.004, -0.038
-4.718, 0.022, -4.360, 0.281, -0.118, -0.004, -0.140, -0.004, -0.038

-1.780, 14.050, -13.025, 0.114, 0.057, -0.845, -0.000, 0.001, -0.001
-2.105, 13.048, -14.653, 0.054, 0.011, -0.876, -0.000, 0.002, -0.002
-2.491, 10.749, -16.084, 0.008, -0.050, -1.125, -0.000, 0.003, -0.003
-2.950, 8.202, -17.756, -0.019, -0.107, -1.095, -0.001, 0.003, -0.004
-3.254, 6.680, -19.783, -0.041, -0.207, -1.292, -0.001, 0.004, -0.006
-3.735, 5.862, -21.867, -0.020, -0.278, -1.183, -0.001, 0.004, -0.007
-4.358, 6.412, -24.278, 0.016, -0.440, -1.363, -0.001, 0.005, -0.009
-5.250, 6.777, -26.674, 0.070, -0.530, -1.260, -0.002, 0.005, -0.011
-6.443, 6.540, -28.531, 0.167, -0.787, -1.501, -0.002, 0.006, -0.013
-7.998, 4.835, -30.477, 0.202, -0.887, -1.429, -0.003, 0.006, -0.015
-9.293, 2.592, -31.357, 0.170, -1.234, -1.713, -0.004, 0.006, -0.017
-11.393, -2.767, -30.094, -0.617, -1.335, -1.619, -0.004, 0.006, -0.019
-13.422, -9.269, -26.421, -0.706, -1.773, -1.865, -0.005, 0.005, -0.022
-15.224, -15.470, -21.826, -0.701, -2.009, -1.812, -0.007, 0.004, -0.023
-16.748, -19.717, -18.103, -0.620, -1.959, -1.477, -0.008, 0.003, -0.025
-18.338, -22.413, -15.516, -0.620, -2.108, -1.296, -0.009, 0.002, -0.026
-19.978, -25.036, -12.027, -0.715, -2.538, -1.243, -0.010, -0.000, -0.027
-21.438, -27.316, -6.129, -0.825, -2.757, -1.030, -0.012, -0.002, -0.027
-22.086, -33.160, 0.773, 0.631, -1.539, -0.722, -0.013, -0.005, -0.027
-22.415, -36.318, 8.146, -0.397, -2.465, -0.500, -0.015, -0.007, -0.027
-22.258, -38.440, 13.718, -0.578, -2.181, -0.108, -0.017, -0.010, -0.026
-21.941, -37.519, 15.857, -0.873, -2.335, 0.317, -0.018, -0.013, -0.025
-21.980, -33.568, 14.734, -0.902, -1.939, 0.691, -0.020, -0.015, -0.024
-22.359, -28.085, 12.560, -1.072, -2.045, 1.192, -0.022, -0.017, -0.023
-23.029, -22.919, 13.882, -0.943, -1.761, 1.348, -0.023, -0.019, -0.022
-23.678, -18.773, 19.366, -0.945, -1.949, 1.770, -0.025, -0.021, -0.020
-24.118, -14.850, 26.353, -0.643, -1.663, 1.745, -0.027, -0.022, -0.019
-23.846, -11.401, 29.750, -0.499, -1.714, 2.107, -0.029, -0.023, -0.016
-23.142, -9.735, 29.750, -0.286, -1.320, 1.940, -0.030, -0.023, -0.015
-22.183, -9.183, 29.750, -0.205, -1.074, 1.986, -0.031, -0.024, -0.013
-21.677, -8.425, 29.385, -0.233, -0.938, 2.307, -0.033, -0.024, -0.010
-21.467, -4.539, 24.018, -0.287, -0.714, 2.427, -0.035, -0.025, -0.008
-21.297, 0.842, 20.368, -0.270, -0.493, 2.241, -0.036, -0.025, -0.007
-21.166, 5.462, 19.210, -0.258, -0.450, 2.519, -0.038, -0.025, -0.005
-20.250, 5.362, 21.018, -0.161, -0.327, 2.162, -0.039, -0.024, -0.004
-20.397, 4.588, 23.540, -0.107, -0.264, 2.338, -0.041, -0.024, -0.002
-20.293, 1.369, 22.771, -0.064, -0.101, 2.010, -0.042, -0.024, -0.001
-20.463, 0.290, 20.662, -0.054, 0.033, 2.274, -0.044, -0.024, 0.001
-20.378, 2.703, 19.161, -0.014, 0.157, 2.347, -0.046, -0.024, 0.003
-20.214, 5.592, 19.846, 0.002, 0.225, 2.121, -0.047, -0.023, 0.004
-20.076, 7.612, 21.059, -0.010, 0.320, 2.101, -0.048, -0.023, 0.005
-19.923, 9.243, 21.969, -0.016, 0.489, 2.322, -0.050, -0.022, 0.007
-19.771, 10.485, 22.671, 0.014, 0.629, 2.264, -0.051, -0.021, 0.009
-19.502, 12.123, 22.357, 0.040, 0.694, 1.963, -0.053, -0.020, 0.010
-19.014, 15.011, 21.504, 0.058, 0.936, 2.149, -0.054, -0.019, 0.012
-18.490, 17.874, 20.148, 0.038, 0.969, 1.816, -0.055, -0.018, 0.013
-18.069, 19.473, 18.188, -0.018, 1.239, 1.886, -0.057, -0.017, 0.015
-17.754, 20.384, 15.123, -0.076, 1.228, 1.511, -0.058, -0.015, 0.016
-16.995, 23.033, 11.715, -0.136, 1.509, 1.524, -0.059, -0.013, 0.017
-16.317, 25.197, 9.213, -0.190, 1.428, 1.159, -0.060, -0.012, 0.017
-15.759, 24.159, 7.711, -0.248, 1.491, 0.901, -0.061, -0.010, 0.018
-15.398, 20.481, 6.714, -0.334, 1.743, 0.705, -0.063, -0.009, 0.019
-15.226, 15.620, 5.692, -0.364, 1.818, 0.446, -0.064, -0.007, 0.019
-15.072, 10.673, 4.801, -0.308, 1.684, 0.234, -0.065, -0.007, 0.019
-15.084, 6.230, 4.213, -0.293, 1.965, 0.157, -0.066, -0.006, 0.020
-15.214, 2.556, 3.499, -0.216, 1.820, 0.105, -0.067, -0.006, 0.020
-15.328, 0.451, 2.424, -0.215, 2.168, 0.143, -0.068, -0.006, 0.020
-15.611, -0.043, 0.678, -0.158, 2.368, 0.183, -0.069, -0.006, 0.020
-15.799, 0.222, -2.033, 0.256, 1.584, 0.272, -0.071, -0.006, 0.020
-15.816, 1.133, -5.300, 0.237, 1.570, 0.292, -0.072, -0.006, 0.020
-15.617, 2.385, -8.757, 0.256, 1.807, 0.370, -0.073, -0.005, 0.019
-14.751, 4.278, -12.313, 0.196, 1.590, 0.347, -0.074, -0.005, 0.018
-13.830, 6.696, -15.011, 0.175, 1.714, 0.380, -0.075, -0.005, 0.017
-12.447, 10.380, -16.832, 0.162, 1.606, 0.338, -0.076, -0.004, 0.016
-11.327, 13.335, -17.538, 0.174, 1.315, 0.207, -0.077, -0.003, 0.015
-10.024, 14.488, -17.216, 0.196, 1.197, 0.053, -0.077, -0.002, 0.014
-9.476, 12.538, -15.541, 0.237, 1.229, -0.146, -0.078, -0.001, 0.012
-8.482, 10.189, -14.374, 0.240, 1.130, -0.328, -0.079, -0.000, 0.011
-8.087, 6.824, -13.259, 0.250, 0.933, -0.417, -0.079, 0.000, 0.010
-7.640, 3.744, -12.412, 0.315, 0.882, -0.494, -0.080, 0.000, 0.009
-7.332, 1.376, -12.339, 0.421, 0.950, -0.587, -0.080, 0.001, 0.008
-6.949, -0.295, -13.013, -0.348, 0.910, -0.581, -0.081, 0.001, 0.007
-6.475, -1.482, -13.979, -0.317, 0.771, -0.487, -0.081, 0.001, 0.007
-5.933, -2.134, -15.001, -0.366, 0.726, -0.447, -0.082, 0.000, 0.006
-5.322, -2.171, -15.660, -0.498, 0.758, -0.447, -0.082, 0.000, 0.004
-4.873, -1.344, -15.738, -0.581, 0.694, -0.393, -0.083, 0.000, 0.003
-4.390, 0.153, -15.706, 0.143, 0.559, -0.308, -0.083, 0.000, 0.002
-3.942, 1.552, -15.824, 0.119, 0.572, -0.330, -0.083, 0.000, 0.001
-3.633, 2.752, -16.145, 0.085, 0.458, -0.303, -0.084, 0.000, -0.000
-3.379, 3.988, -16.639, 0.064, 0.460, -0.365, -0.084, 0.001, -0.002
-3.220, 4.743, -17.252, 0.023, 0.362, -0.368, -0.084, 0.001, -0.003
-3.215, 4.472, -17.767, -0.015, 0.351, -0.482, -0.084, 0.001, -0.004
-2.991, 3.034, -18.172, -0.064, 0.257, -0.495, -0.084, 0.002, -0.005
-3.286, 1.430, -18.581, -0.120, 0.229, -0.611, -0.085, 0.002, -0.007
-2.954, -0.047, -19.297, -0.840, 0.145, -0.565, -0.085, 0.002, -0.008
-2.914, -1.081, -20.319, -0.941, 0.095, -0.625, -0.085, 0.002, -0.010
-2.674, -1.362, -21.955, -0.797, 0.013, -0.536, -0.085, 0.002, -0.011
-2.461, -0.673, -23.547, -0.846, -0.081, -0.566, -0.086, 0.002, -0.013
-2.534, 0.717, -25.223, 0.014, -0.171, -0.480, -0.086, 0.002, -0.015
-2.694, 2.043, -27.619, 0.063, -0.320, -0.542, -0.086, 0.002, -0.017
-2.837, 3.471, -30.366, 0.078, -0.468, -0.568, -0.086, 0.002, -0.019
-3.406, 4.799, -32.951, 0.048, -0.579, -0.548, -0.086, 0.002, -0.021
-4.367, 6.769, -36.164, -0.036, -0.767, -0.600, -0.087, 0.003, -0.024
-5.676, 9.479, -41.103, -0.233, -1.105, -0.755, -0.087, 0.003, -0.027
-7.494, 9.226, -44.344, -0.378, -1.404, -0.901, -0.088, 0.004, -0.030
-11.545, 7.447, -48.720, -0.409, -1.560, -0.948, -0.088, 0.005, -0.033
-16.319, 5.844, -48.720, -0.517, -1.932, -1.030, -0.089, 0.005, -0.037
-23.664, 5.781, -48.720, -0.698, -2.698, -1.218, -0.091, 0.005, -0.040
-33.504, 5.968, -48.720, -0.730, -3.325, -1.251, -0.094, 0.006, -0.044
-40.700, 5.622, -48.136, -0.604, -3.551, -1.154, -0.096, 0.006, -0.047
-40.700, 4.424, -30.494, -0.500, -4.607, -1.342, -0.100, 0.007, -0.050
-40.700, 3.252, -6.587, -0.169, -4.666, -1.245, -0.102, 0.007, -0.051
-40.700, 0.242, 23.632, -0.137, -5.031, -1.504, -0.105, 0.007, -0.049
-40.700, -5.592, 29.750, 0.183, -4.444, -1.476, -0.108, 0.007, -0.048
-40.700, -14.724, 29.750, 0.328, -4.558, -1.778, -0.111, 0.006, -0.045
-34.462, -25.146, 29.750, 0.100, -3.341, -1.549, -0.114, 0.004, -0.043
-24.254, -32.259, 29.750, -0.055, -2.891, -1.494, -0.116, 0.002, -0.041
-17.545, -33.317, 29.750, -0.183, -1.895, -0.943, -0.117, -0.001, -0.039
-13.207, -26.800, 29.750, -0.353, -1.584, -0.578, -0.118, -0.003, -0.037
-10.604, -17.380, 29.750, -0.361, -1.078, -0.178, -0.119, -0.004, -0.035
-8.934, -9.156, 27.068, -0.314, -0.969, -0.020, -0.120, -0.005, -0.032
-7.780, -3.458, 20.769, -0.117, -0.733, 0.007, -0.120, -0.005, -0.031
-6.788, 0.009, 16.717, 0.028, -0.742, -0.043, -0.121, -0.005, -0.030
-6.176, -0.130, 14.799, 0.078, -0.618, -0.145, -0.121, -0.005, -0.029
-5.730, -3.220, 14.294, 0.079, -0.658, -0.288, -0.121, -0.005, -0.027
-5.264, -6.672, 14.080, 0.072, -0.610, -0.340, -0.122, -0.006, -0.026
-4.824, -9.331, 13.488, 0.068, -0.489, -0.283, -0.122, -0.006, -0.025
-4.444, -9.768, 12.354, 0.060, -0.431, -0.212, -0.122, -0.007, -0.025
-4.127, -9.081, 11.032, 0.049, -0.426, -0.141, -0.123, -0.008, -0.024

0.500, 1.520, -28.293, -0.071, 0.116, -0.365, 0.000, 0.000, -0.002
-0.763, 2.831, -32.592, 0.023, -0.886, -0.412, 0.000, 0.000, -0.004
-2.626, 2.709, -34.704, 0.092, -1.023, -0.409, -0.000, 0.000, -0.006
-5.311, -0.251, -34.562, -0.669, -1.452, -0.541, -0.001, 0.000, -0.009
-7.985, -4.053, -33.835, -0.639, -1.562, -0.514, -0.001, 0.000, -0.011
-11.006, -8.558, -31.621, -0.804, -2.062, -0.563, -0.002, -0.000, -0.014
-14.653, -11.917, -29.089, -0.779, -2.090, -0.418, -0.003, -0.001, -0.016
-18.412, -13.609, -25.949, -0.903, -2.628, -0.322, -0.004, -0.002, -0.018
-21.798, -15.961, -20.738, -0.793, -2.571, -0.153, -0.006, -0.003, -0.019
-25.227, -19.214, -9.126, -0.847, -3.201, -0.022, -0.008, -0.005, -0.020
-26.678, -21.028, 5.353, -0.267, -2.572, 0.163, -0.009, -0.006, -0.020
-26.403, -21.524, 18.925, -0.358, -3.037, 0.418, -0.011, -0.008, -0.019
-24.909, -20.290, 29.306, -0.431, -2.893, 0.661, -0.013, -0.009, -0.016
-22.719, -18.792, 29.750, -0.502, -2.341, 0.788, -0.015, -0.011, -0.015
-20.567, -17.860, 29.750, -0.587, -2.035, 0.960, -0.016, -0.012, -0.013
-18.858, -15.900, 29.750, -0.622, -1.916, 1.269, -0.018, -0.013, -0.010
-17.583, -14.288, 29.750, -0.519, -1.563, 1.438, -0.019, -0.014, -0.008
-16.699, -13.100, 29.750, -0.395, -1.109, 1.394, -0.020, -0.015, -0.006
-16.175, -10.111, 24.934, -0.394, -1.013, 1.710, -0.022, -0.016, -0.004
-15.919, -6.653, 21.743, -0.293, -0.771, 1.618, -0.023, -0.016, -0.002
-15.909, -4.888, 20.829, -0.245, -0.767, 1.863, -0.024, -0.017, -0.001
-15.955, -4.139, 20.496, -0.140, -0.600, 1.677, -0.025, -0.017, 0.001
-16.237, -3.638, 20.171, -0.053, -0.523, 1.707, -0.026, -0.017, 0.002
-16.477, -2.110, 20.193, 0.029, -0.510, 1.978, -0.027, -0.018, 0.004
-16.650, -1.076, 21.125, 0.099, -0.441, 2.021, -0.029, -0.018, 0.005
-16.618, -0.419, 23.455, 0.154, -0.330, 1.829, -0.030, -0.018, 0.007
-16.793, 0.687, 27.178, 0.229, -0.255, 1.862, -0.031, -0.018, 0.008
-16.661, 0.590, 29.750, 0.328, -0.170, 2.134, -0.032, -0.018, 0.011
-17.660, 3.177, 29.750, 0.324, 0.023, 2.184, -0.034, -0.017, 0.013
-17.772, 6.819, 29.750, 0.305, 0.255, 1.983, -0.035, -0.017, 0.015
-17.989, 13.463, 29.750, 0.385, 0.555, 2.262, -0.036, -0.016, 0.018
-17.619, 19.513, 29.680, 0.377, 0.702, 1.959, -0.037, -0.015, 0.019
-16.923, 23.852, 25.505, 0.404, 0.991, 2.040, -0.039, -0.013, 0.022
-15.840, 25.682, 20.616, 0.290, 1.032, 1.594, -0.040, -0.011, 0.023
-14.782, 25.436, 17.089, 0.221, 1.286, 1.514, -0.041, -0.009, 0.024
-14.183, 22.899, 16.627, 0.119, 1.221, 1.092, -0.042, -0.008, 0.025
-13.877, 18.765, 17.030, 0.078, 1.471, 0.974, -0.043, -0.006, 0.027
-14.054, 13.353, 17.606, 0.027, 1.413, 0.688, -0.044, -0.005, 0.028
-14.706, 8.069, 17.047, 0.002, 1.727, 0.654, -0.045, -0.005, 0.029
-15.516, 4.127, 14.859, 0.011, 1.671, 0.552, -0.046, -0.004, 0.030
-16.311, 1.417, 11.591, 0.046, 2.032, 0.652, -0.047, -0.004, 0.031
-17.103, 0.992, 8.105, 0.115, 2.175, 0.735, -0.049, -0.004, 0.032
-17.611, 2.427, 4.391, 0.189, 2.077, 0.741, -0.050, -0.004, 0.032
-17.850, 4.219, 1.435, 0.179, 2.342, 0.803, -0.051, -0.004, 0.032
-17.812, 6.090, -0.563, 0.865, 1.185, 0.943, -0.052, -0.003, 0.032
-17.602, 9.608, -2.102, 0.672, 1.793, 0.966, -0.054, -0.002, 0.032
-17.362, 12.849, -4.046, 0.492, 1.711, 0.831, -0.055, -0.002, 0.032
-16.851, 14.412, -5.994, 0.351, 1.759, 0.727, -0.056, -0.001, 0.032
-16.224, 14.312, -7.651, 0.226, 1.988, 0.657, -0.057, 0.000, 0.031
-15.642, 13.699, -9.079, 0.068, 1.972, 0.487, -0.059, 0.002, 0.030
-14.846, 12.914, -11.039, -0.069, 1.733, 0.284, -0.060, 0.002, 0.030
-13.936, 11.053, -13.263, -0.194, 1.911, 0.142, -0.061, 0.003, 0.029
-12.875, 7.819, -15.056, -0.228, 1.640, -0.022, -0.062, 0.004, 0.028
-12.064, 3.606, -14.908, -0.239, 1.763, -0.148, -0.063, 0.004, 0.027
-11.155, 1.679, -16.847, -0.190, 1.501, -0.174, -0.063, 0.004, 0.025
-10.075, 1.748, -18.112, -0.240, 1.598, -0.190, -0.064, 0.004, 0.024
-9.096, 2.010, -18.982, -0.186, 1.330, -0.176, -0.065, 0.005, 0.023
-8.316, 1.522, -19.883, -0.140, 1.393, -0.226, -0.065, 0.005, 0.021
-7.425, 1.221, -20.547, -0.046, 1.146, -0.213, -0.066, 0.005, 0.020
-6.608, 1.749, -22.212, 0.045, 1.184, -0.230, -0.066, 0.005, 0.018
-6.178, 2.676, -22.350, 0.064, 0.951, -0.197, -0.067, 0.005, 0.017
-5.519, 4.289, -22.733, 0.050, 0.950, -0.231, -0.067, 0.005, 0.015
-4.930, 5.369, -22.413, -0.044, 0.828, -0.267, -0.068, 0.006, 0.013
-4.440, 5.260, -21.739, -0.104, 0.631, -0.303, -0.068, 0.006, 0.012
-4.104, 5.231, -21.111, -0.144, 0.540, -0.365, -0.068, 0.006, 0.010
-3.863, 4.984, -21.497, -0.155, 0.519, -0.474, -0.069, 0.007, 0.009
-3.463, 4.776, -22.593, -0.101, 0.435, -0.538, -0.069, 0.007, 0.007
-3.088, 4.412, -23.289, -0.021, 0.302, -0.532, -0.069, 0.008, 0.005
