ax,ay,az,gx,gy,gz
-0.435, -0.109, 1.038, 0.305, 16.113, -4.883
-0.448, -0.096, 1.048, 1.831, 16.479, -2.808
-0.452, -0.003, 1.049, 2.075, 17.822, -0.732
-0.455, 0.055, 1.030, 0.000, 19.470, 0.061
-0.469, 0.093, 0.998, -3.601, 21.057, -0.671
-0.474, 0.066, 0.964, -7.263, 22.461, -2.197
-0.475, 0.003, 0.957, -9.399, 23.132, -3.357
-0.474, -0.061, 0.931, -8.728, 23.743, -3.540

-0.600, -1.116, -1.766, -60.974, -166.138, -112.244
-0.735, -1.298, -1.920, -80.017, -197.144, -98.206
-0.987, -1.452, -1.930, -78.186, -234.680, -82.520
-1.266, -1.677, -1.929, -76.721, -273.376, -66.772
-1.603, -2.064, -1.727, -75.134, -315.125, -49.255
-1.960, -2.444, -1.545, -71.716, -352.295, -25.146
-2.341, -2.823, -1.257, -75.317, -387.207, 2.991
-2.778, -3.015, -0.890, -84.229, -418.762, 38.940
-3.260, -2.945, -0.417, -94.421, -446.228, 82.520
-3.676, -2.771, 0.313, -91.003, -469.543, 124.817
-3.999, -2.730, 1.189, -82.886, -484.253, 161.987
-4.000, -2.803, 2.481, -81.726, -489.075, 197.327
-4.000, -2.662, 3.964, -81.421, -479.797, 237.488
-4.000, -2.159, 4.000, -83.130, -446.106, 280.579
-4.000, -1.750, 4.000, -72.937, -385.681, 314.819
-4.000, -1.713, 4.000, -52.063, -309.143, 335.510
-4.000, -1.875, 4.000, -9.460, -229.492, 355.835
-4.000, -1.905, 4.000, 23.560, -156.555, 381.653
-4.000, -1.666, 4.000, 36.926, -97.717, 410.461
-4.000, -1.211, 4.000, 35.156, -53.345, 437.439
-4.000, -0.323, 4.000, 39.673, -16.418, 461.304
-4.000, 0.725, 4.000, 63.354, 13.916, 474.426
-4.000, 1.279, 3.973, 77.637, 37.964, 463.684
-4.000, 1.326, 4.000, 66.711, 59.082, 439.514
-3.972, 1.357, 4.000, 38.635, 85.999, 417.603
-3.866, 1.582, 4.000, 0.671, 122.009, 399.414
-3.781, 1.871, 4.000, -46.753, 166.382, 377.747
-3.740, 2.191, 4.000, -92.773, 218.323, 349.854
-3.798, 2.452, 4.000, -125.183, 275.208, 315.430
-3.761, 2.922, 3.470, -136.230, 331.238, 279.297
-3.525, 3.611, 2.161, -118.591, 371.643, 240.662
-3.196, 4.000, 1.018, -93.140, 389.465, 190.125
-2.850, 3.913, 0.249, -78.308, 387.634, 124.878
-2.515, 3.090, -0.039, -80.750, 373.535, 58.411
-2.275, 2.068, 0.101, -88.074, 354.675, 5.798
-2.121, 1.282, 0.484, -96.375, 338.867, -26.245
-2.035, 0.796, 0.924, -107.239, 331.421, -44.128
-2.035, 0.525, 1.168, -116.760, 334.106, -55.664
-2.042, 0.346, 1.137, -120.850, 343.750, -65.247
-2.108, 0.190, 0.922, -114.929, 355.408, -73.792
-2.087, 0.072, 0.490, -107.544, 365.234, -80.322
-1.992, -0.123, 0.005, -105.835, 369.812, -87.280
-1.849, -0.252, -0.491, -101.501, 367.981, -90.820
-1.682, -0.251, -0.983, -92.651, 359.009, -89.600
-1.443, -0.157, -1.374, -84.045, 341.919, -87.830
-1.230, -0.129, -1.554, -77.209, 317.383, -88.379
