ax,ay,az,dx,dy,dz,x,y,z
-37.463, 14.896, -15.177, 0.024, 2.634, -1.702, -0.041, 0.022, 0.019
-36.794, 14.361, -18.142, -0.042, 2.607, -1.911, -0.044, 0.024, 0.018
-35.946, 12.016, -21.358, -0.057, 2.265, -1.898, -0.047, 0.024, 0.017
-34.627, 8.918, -23.607, -0.093, 2.451, -2.334, -0.050, 0.025, 0.015
-33.038, 4.480, -24.933, -0.021, 2.066, -2.214, -0.052, 0.025, 0.013
-31.284, 0.773, -26.434, 0.061, 2.196, -2.559, -0.054, 0.026, 0.011
-28.973, 0.239, -29.372, 0.022, 1.834, -2.262, -0.056, 0.026, 0.009
-26.592, 1.090, -32.237, -0.076, 1.900, -2.524, -0.058, 0.026, 0.007
-24.387, 1.420, -35.923, -0.136, 1.521, -2.265, -0.060, 0.026, 0.004
-21.755, 1.513, -39.802, -0.231, 1.488, -2.595, -0.062, 0.026, 0.001
-19.269, 1.994, -44.562, -0.342, 1.095, -2.348, -0.063, 0.026, -0.002
-16.624, 2.660, -48.527, -0.631, 0.913, -2.709, -0.064, 0.026, -0.005
-14.823, 1.466, -48.799, -0.773, 0.474, -2.499, -0.065, 0.026, -0.009
-13.546, -2.533, -48.799, -1.721, 0.104, -2.935, -0.066, 0.026, -0.013
-12.914, -8.094, -47.933, -1.318, -0.284, -2.661, -0.067, 0.026, -0.016
-11.849, -12.180, -47.253, -1.036, -0.687, -2.945, -0.068, 0.025, -0.019
-11.167, -15.533, -47.467, -0.575, -0.903, -2.523, -0.069, 0.024, -0.022
-11.186, -20.113, -48.507, -0.290, -1.319, -2.734, -0.070, 0.022, -0.026
-11.651, -27.851, -48.799, 0.050, -1.624, -2.631, -0.071, 0.020, -0.030
-12.063, -38.446, -48.799, 0.079, -1.715, -2.190, -0.072, 0.018, -0.033
-13.670, -39.265, -48.776, -0.205, -2.013, -1.876, -0.072, 0.015, -0.037
-16.158, -39.265, -46.433, -0.803, -2.611, -1.591, -0.074, 0.012, -0.040
-20.218, -39.265, -41.463, -1.378, -2.970, -0.909, -0.075, 0.009, -0.044
-25.593, -39.265, -35.262, -1.483, -2.945, -0.181, -0.077, 0.006, -0.046
-31.431, -37.148, -28.686, -1.514, -3.220, 0.356, -0.079, 0.004, -0.048
-36.871, -33.786, -20.315, -1.656, -3.926, 0.845, -0.082, 0.001, -0.050
-39.999, -34.470, -7.958, -1.629, -4.300, 1.170, -0.085, -0.002, -0.051
-39.999, -38.368, 8.461, -0.863, -3.503, 1.333, -0.088, -0.004, -0.050
-39.999, -39.265, 28.304, -0.981, -4.119, 1.897, -0.091, -0.007, -0.048
-39.999, -39.265, 29.671, -0.726, -3.535, 2.161, -0.093, -0.010, -0.046
-39.999, -39.265, 29.671, -0.600, -3.137, 2.773, -0.096, -0.012, -0.044
-39.999, -31.331, 29.671, -0.453, -2.846, 3.824, -0.099, -0.015, -0.042
-39.999, -19.032, 29.671, -0.387, -2.037, 4.350, -0.102, -0.017, -0.040
-38.346, -6.656, 29.671, -0.313, -1.137, 4.135, -0.105, -0.017, -0.038
-37.510, 2.543, 29.671, -0.295, -0.611, 4.781, -0.108, -0.017, -0.035
-36.550, 10.197, 29.671, -0.295, -0.023, 4.248, -0.110, -0.017, -0.033
-36.676, 17.861, 29.671, -0.366, 0.498, 4.702, -0.113, -0.015, -0.031
-36.388, 25.870, 29.671, -0.182, 0.853, 4.069, -0.116, -0.014, -0.029
-35.159, 36.660, 28.206, -0.087, 1.351, 4.397, -0.118, -0.011, -0.027
-30.908, 39.205, 13.307, 0.058, 1.493, 3.699, -0.120, -0.008, -0.026
-24.812, 39.205, 2.042, 0.006, 2.089, 3.732, -0.123, -0.005, -0.026
-19.012, 39.205, -4.133, 1.236, 1.139, 2.629, -0.124, -0.003, -0.026
-14.106, 39.205, -7.166, 1.256, 1.270, 1.937, -0.125, 0.001, -0.026
-11.000, 39.205, -9.297, 0.845, 1.061, 0.747, -0.126, 0.003, -0.027
-9.489, 39.205, -10.311, 0.628, 1.116, -0.049, -0.127, 0.006, -0.028
-8.714, 33.005, -10.955, 0.321, 1.054, -0.572, -0.127, 0.009, -0.029
-8.234, 22.643, -11.802, 0.018, 0.898, -0.748, -0.128, 0.011, -0.029
-7.859, 16.232, -12.985, -0.167, 0.868, -0.866, -0.128, 0.012, -0.030
-8.393, 11.829, -15.732, -0.178, 0.943, -1.036, -0.129, 0.013, -0.031
-7.965, 9.620, -18.975, -0.101, 0.897, -1.063, -0.130, 0.013, -0.033
-7.905, 8.379, -23.752, 0.206, 0.726, -0.959, -0.130, 0.014, -0.034
-7.320, 7.610, -28.641, 0.553, 0.623, -0.967, -0.131, 0.015, -0.036
-6.364, 7.610, -33.654, 1.018, 0.538, -1.091, -0.131, 0.015, -0.039
-5.333, 6.904, -37.236, 1.322, 0.323, -1.120, -0.132, 0.016, -0.042
-4.695, 5.634, -40.555, 1.288, 0.061, -1.032, -0.132, 0.016, -0.044
-4.585, 4.259, -42.415, 1.223, -0.198, -1.073, -0.132, 0.016, -0.047
-5.066, 3.069, -42.834, 1.136, -0.534, -1.252, -0.133, 0.017, -0.050
-6.144, 1.497, -41.594, 0.779, -0.865, -1.298, -0.133, 0.017, -0.054
-7.543, -0.467, -38.575, -0.379, -1.072, -1.182, -0.134, 0.017, -0.056
-9.365, -0.781, -34.558, -0.802, -1.531, -1.304, -0.134, 0.017, -0.059
-11.821, 1.291, -30.345, -0.239, -1.630, -1.100, -0.135, 0.017, -0.061
-14.505, 6.054, -26.925, -0.365, -2.107, -1.178, -0.136, 0.017, -0.063
-17.747, 12.567, -23.045, -0.231, -2.103, -1.053, -0.137, 0.018, -0.065
-21.009, 18.029, -17.283, -0.019, -2.626, -1.328, -0.139, 0.019, -0.066
-24.911, 21.051, -8.449, 0.245, -2.590, -1.425, -0.140, 0.021, -0.067
-28.446, 20.623, 1.325, -0.316, -2.129, -1.973, -0.143, 0.022, -0.067
-29.739, 17.432, 11.267, 0.089, -2.401, -2.098, -0.145, 0.024, -0.066
-30.370, 12.484, 21.570, -0.108, -2.692, -2.709, -0.147, 0.025, -0.065
-29.564, 6.882, 29.641, -0.389, -2.256, -2.630, -0.149, 0.025, -0.063
-27.726, -0.069, 29.671, -0.636, -2.284, -3.108, -0.151, 0.025, -0.061
-25.354, -7.870, 29.671, -0.687, -1.968, -3.146, -0.153, 0.025, -0.058
-22.653, -13.765, 29.671, -0.519, -1.444, -2.709, -0.155, 0.024, -0.056
-20.248, -18.663, 25.832, -0.313, -1.162, -2.547, -0.156, 0.023, -0.055
-17.645, -23.108, 18.325, -0.083, -1.080, -2.645, -0.158, 0.021, -0.053
-15.056, -27.861, 14.767, 0.128, -0.851, -2.128, -0.159, 0.019, -0.052
-12.391, -31.917, 14.682, 0.266, -0.886, -2.083, -0.160, 0.017, -0.051
-9.996, -33.754, 16.068, 0.281, -0.799, -1.689, -0.160, 0.014, -0.050
-7.966, -30.934, 15.690, 0.210, -0.599, -1.093, -0.161, 0.012, -0.049
-6.422, -24.409, 12.606, 0.161, -0.537, -0.796, -0.162, 0.010, -0.048
-5.359, -16.345, 8.539, 0.100, -0.389, -0.416, -0.162, 0.009, -0.047
-4.621, -9.691, 4.955, 0.127, -0.398, -0.296, -0.162, 0.008, -0.046
-4.146, -5.225, 2.493, 0.166, -0.341, -0.222, -0.163, 0.008, -0.046
-3.988, -3.508, 1.251, 0.287, -0.354, -0.288, -0.163, 0.007, -0.046
-3.941, -4.089, 1.544, 0.313, -0.378, -0.318, -0.163, 0.007, -0.046
-3.807, -6.062, 2.878, 0.385, -0.511, -0.411, -0.163, 0.006, -0.046
-3.594, -8.251, 4.578, 0.342, -0.472, -0.374, -0.164, 0.006, -0.046
-3.335, -9.603, 6.494, 0.328, -0.519, -0.377, -0.164, 0.005, -0.045
-3.239, -9.155, 8.404, 0.200, -0.434, -0.257, -0.164, 0.005, -0.045
-3.200, -7.529, 9.764, 0.126, -0.438, -0.198, -0.164, 0.004, -0.044
-3.276, -6.483, 10.241, 0.053, -0.375, -0.142, -0.165, 0.003, -0.043
-3.349, -5.427, 9.721, 0.022, -0.275, -0.089, -0.165, 0.003, -0.042
-3.372, -4.738, 9.008, 0.012, -0.222, -0.060, -0.165, 0.003, -0.042
-3.503, -4.099, 7.873, 0.002, -0.198, -0.039, -0.165, 0.002, -0.041
-3.567, -3.627, 6.440, -0.002, -0.159, -0.022, -0.166, 0.002, -0.041
-3.582, -2.600, 5.107, -0.001, -0.116, -0.002, -0.166, 0.002, -0.040
-3.605, -1.290, 3.949, 0.015, -0.116, 0.014, -0.166, 0.002, -0.040

-11.945, -2.455, 16.423, -0.056, 0.143, 0.495, -0.001, -0.000, 0.001
-12.403, -2.915, 18.233, -0.024, 0.242, 0.557, -0.002, -0.000, 0.002
-12.425, -3.656, 19.044, -0.002, 0.349, 0.567, -0.003, -0.001, 0.004
-12.664, -4.172, 19.290, 0.006, 0.420, 0.521, -0.003, -0.001, 0.005
-12.993, -4.465, 18.654, -0.008, 0.535, 0.545, -0.004, -0.001, 0.006
-13.401, -4.449, 17.949, -0.065, 0.727, 0.642, -0.005, -0.002, 0.008
-13.866, -4.138, 17.555, -0.113, 0.747, 0.597, -0.006, -0.002, 0.009
-14.252, -3.677, 17.896, -0.175, 0.956, 0.695, -0.007, -0.002, 0.010
-14.941, -3.383, 18.770, -0.230, 1.077, 0.706, -0.009, -0.002, 0.012
-15.680, -3.447, 18.878, -0.261, 1.084, 0.627, -0.010, -0.003, 0.013
-16.556, -3.498, 18.421, -0.354, 1.377, 0.702, -0.011, -0.003, 0.015
-17.541, -3.505, 17.256, -0.351, 1.366, 0.625, -0.012, -0.003, 0.016
-18.461, -2.762, 15.170, -0.400, 1.694, 0.713, -0.013, -0.003, 0.017
-19.170, -1.377, 12.516, -0.335, 1.643, 0.643, -0.015, -0.003, 0.018
-19.729, 0.325, 9.938, -0.316, 1.770, 0.638, -0.016, -0.003, 0.018
-20.279, 2.024, 7.670, -0.335, 2.125, 0.682, -0.018, -0.003, 0.019
-20.703, 3.007, 5.386, -0.300, 2.261, 0.624, -0.019, -0.003, 0.020
-21.019, 3.504, 3.723, -0.240, 2.131, 0.488, -0.021, -0.003, 0.020
-21.589, 4.223, 0.956, -0.282, 2.594, 0.430, -0.022, -0.003, 0.020
-21.574, 5.241, -1.803, 0.212, 1.736, 0.435, -0.024, -0.002, 0.020
-21.647, 6.421, -4.248, 0.214, 1.959, 0.374, -0.025, -0.002, 0.019
-21.374, 7.347, -6.548, 0.222, 1.805, 0.265, -0.027, -0.001, 0.019
-20.882, 8.177, -8.154, 0.271, 2.053, 0.219, -0.029, -0.001, 0.018
-20.486, 9.064, -9.100, 0.221, 1.822, 0.119, -0.030, -0.000, 0.018
-19.886, 10.441, -9.993, 0.121, 2.045, 0.048, -0.031, 0.001, 0.017
-19.540, 11.938, -10.634, -0.079, 1.810, -0.053, -0.033, 0.002, 0.016
-19.440, 13.961, -10.637, -0.344, 2.026, -0.214, -0.034, 0.003, 0.015
-19.454, 12.405, -12.173, -0.440, 1.805, -0.380, -0.036, 0.003, 0.015
-19.515, 12.945, -14.185, -0.619, 2.025, -0.612, -0.037, 0.004, 0.014
-19.548, 13.860, -16.742, -0.634, 1.780, -0.708, -0.038, 0.005, 0.013
-19.011, 14.090, -19.876, -0.721, 1.956, -1.003, -0.040, 0.007, 0.011
-18.656, 13.673, -22.875, -0.670, 1.877, -1.213, -0.041, 0.008, 0.009
-17.541, 15.382, -29.148, -0.586, 1.572, -1.238, -0.043, 0.009, 0.007
-15.837, 17.555, -33.321, -0.761, 1.408, -1.418, -0.044, 0.010, 0.005
-14.987, 17.551, -36.657, -0.959, 1.342, -1.878, -0.045, 0.011, 0.002
-14.453, 15.280, -39.041, -1.027, 1.068, -2.166, -0.046, 0.012, -0.001
-13.567, 10.607, -41.054, -0.879, 0.679, -2.170, -0.047, 0.013, -0.003
-12.701, 4.011, -44.275, -0.746, 0.405, -2.356, -0.048, 0.013, -0.006
-11.435, -3.604, -47.378, -1.401, 0.134, -2.766, -0.049, 0.013, -0.010
-10.699, -10.191, -48.798, -0.946, -0.201, -2.748, -0.050, 0.013, -0.014
-9.040, -17.789, -48.799, -0.525, -0.461, -2.366, -0.050, 0.011, -0.017
-8.769, -25.624, -48.799, -0.653, -0.790, -2.234, -0.051, 0.010, -0.020
-8.930, -32.944, -48.799, -0.679, -1.293, -2.283, -0.051, 0.007, -0.024
-11.243, -37.440, -48.799, -0.985, -1.757, -1.934, -0.052, 0.004, -0.028
-14.162, -39.265, -48.799, -0.871, -1.998, -1.343, -0.053, 0.002, -0.031
-17.859, -39.265, -41.738, -1.045, -2.705, -1.084, -0.055, -0.001, -0.035
-21.652, -39.265, -29.238, -0.899, -2.724, -0.594, -0.056, -0.004, -0.037
-24.481, -39.265, -16.845, -0.833, -3.328, -0.273, -0.058, -0.007, -0.038
-26.643, -39.265, -6.338, -0.577, -3.193, 0.081, -0.060, -0.009, -0.039
-28.495, -39.265, 3.557, 0.270, -3.039, 0.487, -0.062, -0.013, -0.039
-29.668, -39.265, 14.043, 0.126, -2.879, 0.832, -0.064, -0.015, -0.038
-30.350, -39.265, 23.496, 0.239, -3.187, 1.423, -0.066, -0.018, -0.036
-30.771, -39.265, 29.671, 0.261, -3.037, 1.991, -0.069, -0.022, -0.034
-30.780, -39.265, 29.671, 0.200, -2.506, 2.304, -0.071, -0.024, -0.032
-31.074, -31.955, 29.671, 0.253, -2.243, 2.776, -0.073, -0.026, -0.030
-29.480, -21.615, 29.671, 0.388, -2.134, 3.515, -0.075, -0.028, -0.028
-27.628, -10.340, 29.671, 0.542, -1.661, 3.777, -0.077, -0.029, -0.025
-25.787, 1.719, 29.671, 0.597, -1.001, 3.473, -0.079, -0.029, -0.023
-22.814, 10.739, 29.671, 0.666, -0.539, 3.445, -0.080, -0.029, -0.021
-20.598, 17.623, 29.671, 0.643, -0.108, 3.708, -0.082, -0.027, -0.019
-19.210, 21.412, 29.671, 0.527, 0.323, 3.481, -0.084, -0.026, -0.017
-18.682, 23.549, 29.671, 0.323, 0.632, 2.881, -0.085, -0.024, -0.015
-19.257, 28.393, 29.671, 0.141, 1.092, 3.041, -0.086, -0.022, -0.012
-18.755, 35.160, 28.763, 0.044, 1.291, 2.526, -0.088, -0.020, -0.010
-16.930, 39.205, 18.150, 0.006, 1.522, 2.265, -0.089, -0.017, -0.009
-15.647, 39.205, 10.888, -0.022, 1.875, 2.141, -0.090, -0.014, -0.008
-14.447, 39.205, 5.018, -0.080, 2.019, 1.548, -0.091, -0.011, -0.008
-13.697, 39.205, -0.900, 1.404, 1.162, 0.739, -0.092, -0.008, -0.008
-13.503, 39.205, -5.867, 0.614, 1.713, 0.119, -0.093, -0.005, -0.008
-13.565, 38.130, -10.152, 0.435, 1.540, -0.415, -0.094, -0.003, -0.009
-13.806, 29.851, -14.719, 0.412, 1.704, -0.910, -0.095, -0.000, -0.010
-13.636, 23.513, -19.533, 0.398, 1.456, -1.084, -0.096, 0.001, -0.011
-13.370, 19.487, -24.514, 0.581, 1.537, -1.441, -0.097, 0.003, -0.013
-12.587, 16.502, -29.561, 0.607, 1.238, -1.433, -0.098, 0.004, -0.015
-11.257, 12.957, -33.856, 0.722, 1.204, -1.774, -0.099, 0.005, -0.017
-9.787, 9.093, -36.232, 0.659, 0.866, -1.691, -0.100, 0.006, -0.020
-8.693, 6.497, -40.983, 0.687, 0.718, -1.978, -0.100, 0.006, -0.023
-7.602, 3.630, -41.974, 0.347, 0.408, -2.048, -0.101, 0.007, -0.026
-7.185, 2.067, -42.373, 0.180, 0.061, -1.868, -0.101, 0.007, -0.029
-7.299, -0.352, -41.194, -0.665, -0.247, -1.911, -0.102, 0.007, -0.032
-7.778, -2.677, -39.498, -0.869, -0.612, -2.162, -0.102, 0.007, -0.035
-8.444, -3.877, -38.104, -1.002, -0.937, -2.133, -0.103, 0.006, -0.038
-9.489, -1.788, -35.711, -1.032, -1.115, -1.823, -0.104, 0.006, -0.040
-11.355, 1.516, -32.612, -0.433, -1.387, -1.772, -0.104, 0.006, -0.042
-13.728, 3.966, -27.990, -0.566, -1.856, -2.005, -0.106, 0.007, -0.045
-16.079, 5.397, -22.326, -0.595, -2.120, -2.061, -0.107, 0.007, -0.047
-18.639, 8.507, -15.537, -0.565, -2.088, -1.882, -0.108, 0.008, -0.048
-21.238, 11.132, -7.620, -0.642, -2.590, -2.212, -0.110, 0.008, -0.048
-23.716, 11.814, 0.576, -1.320, -1.147, -2.110, -0.111, 0.009, -0.048
-25.669, 9.981, 8.309, -0.972, -2.344, -2.567, -0.113, 0.010, -0.048
-26.325, 8.068, 13.774, -0.919, -2.091, -2.431, -0.115, 0.011, -0.047
-26.254, 4.175, 15.814, -1.092, -2.267, -2.880, -0.117, 0.011, -0.046
-25.624, -1.182, 17.957, -0.978, -1.936, -2.663, -0.119, 0.011, -0.045
-24.689, -8.672, 22.624, -0.871, -1.872, -2.712, -0.120, 0.010, -0.043
-22.783, -15.795, 29.306, -0.826, -1.998, -3.011, -0.122, 0.009, -0.041
-19.481, -23.585, 29.671, -0.768, -1.811, -2.872, -0.124, 0.008, -0.039
-16.303, -30.375, 29.671, -0.606, -1.353, -2.312, -0.125, 0.006, -0.037
-12.684, -33.476, 29.671, -0.553, -1.014, -1.961, -0.126, 0.004, -0.035
-10.497, -31.457, 29.671, -0.520, -0.745, -1.741, -0.127, 0.001, -0.032
-8.755, -25.179, 25.007, -0.455, -0.409, -1.293, -0.127, -0.001, -0.030
-7.893, -17.790, 15.455, -0.315, -0.188, -0.873, -0.128, -0.002, -0.029
-7.222, -11.690, 7.122, -0.195, -0.126, -0.820, -0.128, -0.003, -0.029
-6.982, -7.845, 0.839, 0.178, 0.100, -0.690, -0.129, -0.004, -0.028
-6.764, -7.259, -2.473, -0.323, -0.532, -0.818, -0.129, -0.005, -0.029
-6.685, -8.240, -2.646, -0.289, -0.562, -0.772, -0.130, -0.005, -0.029
-6.417, -11.003, -0.103, -3.040, -2.293, -0.901, -0.130, -0.006, -0.029
-6.320, -14.898, 3.955, -0.056, -0.419, -0.791, -0.131, -0.007, -0.029
-6.124, -17.434, 7.785, -0.182, -0.501, -0.794, -0.131, -0.008, -0.028
-5.674, -18.046, 9.722, -0.173, -0.464, -0.632, -0.132, -0.010, -0.027
-5.321, -17.610, 10.162, -0.108, -0.359, -0.410, -0.132, -0.011, -0.027
-4.816, -16.025, 9.872, -0.060, -0.297, -0.256, -0.132, -0.012, -0.026
-4.753, -13.720, 9.617, -0.011, -0.272, -0.137, -0.133, -0.013, -0.025
-4.616, -10.353, 8.517, 0.031, -0.209, -0.011, -0.133, -0.014, -0.025
-4.497, -7.787, 6.594, 0.036, -0.135, 0.050, -0.133, -0.014, -0.024
-4.426, -6.163, 4.676, 0.023, -0.102, 0.076, -0.134, -0.015, -0.024
-4.122, -3.176, 3.651, -0.026, -0.091, 0.120, -0.134, -0.015, -0.023
-3.848, -0.026, 2.993, -0.056, -0.072, 0.120, -0.134, -0.015, -0.023
-3.782, 1.420, 2.823, -0.082, -0.052, 0.052, -0.135, -0.015, -0.023
-3.771, 0.949, 2.834, -0.098, -0.045, -0.026, -0.135, -0.015, -0.023

-13.969, -1.286, 14.926, -0.471, -0.408, 0.408, -0.001, -0.000, 0.001
-14.654, -1.846, 15.758, -0.470, -0.321, 0.439, -0.002, -0.000, 0.002
-15.347, -2.400, 16.518, -0.525, -0.261, 0.536, -0.003, -0.000, 0.003
-15.905, -2.941, 17.994, -0.551, -0.155, 0.583, -0.004, -0.001, 0.005
-16.402, -3.089, 19.960, -0.512, -0.040, 0.566, -0.005, -0.001, 0.006
-17.071, -3.018, 21.856, -0.602, 0.095, 0.691, -0.007, -0.001, 0.008
-17.773, -2.275, 22.695, -0.558, 0.240, 0.667, -0.008, -0.001, 0.009
-18.167, -0.731, 21.389, -0.597, 0.467, 0.810, -0.009, -0.001, 0.011
-18.634, 2.570, 20.360, -0.500, 0.581, 0.761, -0.010, -0.001, 0.012
-18.851, 5.214, 18.103, -0.533, 0.837, 0.841, -0.012, -0.001, 0.014
-19.160, 7.022, 15.453, -0.485, 0.895, 0.679, -0.013, -0.000, 0.015
-19.282, 8.428, 13.506, -0.547, 1.152, 0.658, -0.015, 0.000, 0.016
-19.432, 9.409, 12.485, -0.475, 1.137, 0.471, -0.016, 0.001, 0.017
-19.570, 9.144, 11.988, -0.533, 1.397, 0.374, -0.018, 0.002, 0.017
-19.804, 7.649, 12.460, -0.499, 1.343, 0.194, -0.019, 0.002, 0.018
-20.443, 5.235, 13.341, -0.604, 1.633, 0.083, -0.020, 0.003, 0.019
-21.293, 2.545, 13.415, -0.561, 1.586, -0.005, -0.022, 0.003, 0.020
-22.362, 0.912, 12.800, -0.602, 1.953, -0.037, -0.024, 0.003, 0.021
-23.832, -0.149, 11.406, -0.471, 1.897, -0.031, -0.025, 0.003, 0.022
-25.494, -0.048, 8.966, -0.407, 2.327, -0.013, -0.027, 0.003, 0.023
-26.424, 0.726, 5.987, -0.264, 2.528, 0.025, -0.029, 0.003, 0.023
-27.382, 1.520, 3.715, -0.109, 2.428, 0.048, -0.031, 0.003, 0.024
-28.279, 3.180, 2.263, 0.015, 2.632, 0.079, -0.033, 0.003, 0.024
-29.079, 5.396, 1.090, -0.022, 3.409, 0.116, -0.035, 0.004, 0.024
-29.525, 9.058, 0.159, -1.292, 7.463, 0.130, -0.038, 0.004, 0.024
-30.467, 13.859, -0.115, 3.154, -3.612, 0.097, -0.039, 0.005, 0.024
-31.695, 19.195, -0.638, 1.084, 1.214, 0.008, -0.041, 0.006, 0.024
-33.108, 21.199, -2.210, 0.561, 2.339, -0.204, -0.044, 0.008, 0.024
-34.905, 23.725, -3.557, 0.258, 2.574, -0.488, -0.047, 0.010, 0.023
-36.874, 23.570, -6.062, -0.107, 2.464, -0.754, -0.049, 0.011, 0.023
-38.933, 20.545, -9.236, -0.375, 2.574, -1.125, -0.052, 0.013, 0.022
-39.999, 16.137, -12.294, -0.653, 2.955, -1.669, -0.055, 0.014, 0.022
-39.999, 11.223, -14.563, -0.797, 2.956, -2.027, -0.058, 0.015, 0.020
-39.999, 4.429, -16.333, -0.670, 2.593, -2.062, -0.061, 0.015, 0.019
-39.571, -0.906, -18.777, -1.449, 2.867, -2.478, -0.064, 0.015, 0.018
-38.231, -2.512, -22.189, -1.225, 2.492, -2.229, -0.066, 0.015, 0.016
-36.219, -1.307, -27.370, -1.363, 2.713, -2.495, -0.069, 0.015, 0.014
-32.965, -0.012, -32.551, -1.240, 2.282, -2.247, -0.072, 0.015, 0.012
-29.854, -2.275, -39.928, -1.377, 2.366, -2.634, -0.074, 0.015, 0.009
-25.078, -3.403, -47.727, -1.499, 2.094, -2.699, -0.076, 0.015, 0.005
-20.998, -5.337, -48.799, -1.335, 1.534, -2.439, -0.077, 0.014, 0.002
-18.148, -9.550, -48.799, -1.027, 1.166, -2.461, -0.079, 0.014, -0.001
-15.054, -10.333, -48.799, -0.967, 0.885, -2.713, -0.080, 0.013, -0.005
-10.861, -16.360, -48.799, -0.951, 0.462, -2.707, -0.081, 0.012, -0.009
-8.211, -26.159, -48.799, -0.777, 0.011, -2.389, -0.081, 0.010, -0.012
-8.177, -35.450, -48.799, -0.014, -0.417, -2.188, -0.082, 0.008, -0.015
-6.261, -39.241, -48.799, -0.221, -0.855, -2.127, -0.083, 0.005, -0.019
-8.227, -39.265, -48.799, -0.324, -1.196, -1.505, -0.083, 0.002, -0.022
-12.048, -39.265, -48.799, -0.495, -1.910, -1.289, -0.084, -0.001, -0.026
-17.562, -39.265, -48.799, -0.603, -2.534, -0.892, -0.085, -0.004, -0.030
-22.847, -38.445, -48.757, -0.829, -2.769, -0.428, -0.087, -0.006, -0.033
-27.528, -36.812, -36.098, -1.364, -3.552, -0.057, -0.089, -0.009, -0.036
-31.230, -36.971, -22.307, -1.559, -3.433, 0.336, -0.091, -0.012, -0.038
-33.928, -33.026, -10.056, -1.845, -4.126, 0.912, -0.094, -0.014, -0.039
-36.127, -28.205, 1.038, -0.474, -2.614, 1.232, -0.096, -0.016, -0.039
-36.856, -27.515, 12.406, -0.848, -3.830, 1.723, -0.099, -0.019, -0.038
-37.267, -31.351, 26.728, -0.382, -3.409, 1.770, -0.101, -0.021, -0.036
-36.146, -31.545, 29.671, -0.101, -3.643, 2.326, -0.104, -0.023, -0.034
-33.972, -27.442, 29.671, 0.101, -2.982, 2.459, -0.106, -0.025, -0.032
-32.927, -23.190, 29.671, 0.133, -2.983, 3.132, -0.109, -0.027, -0.030
-30.640, -18.190, 29.671, -0.045, -2.314, 3.059, -0.111, -0.028, -0.028
-29.757, -11.406, 29.671, 0.074, -2.172, 3.755, -0.113, -0.029, -0.025
-28.489, -3.871, 29.671, 0.084, -1.493, 3.544, -0.115, -0.029, -0.024
-26.592, 8.101, 29.671, 0.140, -1.177, 4.167, -0.117, -0.029, -0.021
-25.101, 18.890, 29.671, 0.330, -0.573, 3.704, -0.119, -0.028, -0.019
-23.071, 27.017, 29.671, 0.627, -0.123, 4.000, -0.121, -0.026, -0.017
-21.435, 30.974, 29.671, 0.655, 0.338, 3.680, -0.123, -0.023, -0.014
-19.789, 31.940, 29.671, 0.371, 0.687, 2.935, -0.124, -0.021, -0.013
-18.294, 31.779, 25.409, 0.209, 1.017, 2.618, -0.125, -0.019, -0.011
-16.571, 31.394, 13.551, 0.232, 1.391, 2.627, -0.127, -0.017, -0.010
-14.497, 34.383, 4.154, 0.186, 1.592, 2.373, -0.128, -0.014, -0.009
-12.029, 39.205, -3.236, 1.192, 1.018, 1.899, -0.129, -0.011, -0.009
-9.636, 39.205, -7.762, 1.274, 1.032, 1.611, -0.129, -0.009, -0.010
-7.062, 39.205, -10.395, 1.486, 1.034, 1.400, -0.130, -0.006, -0.010
-5.397, 39.205, -11.584, 1.492, 0.886, 0.879, -0.130, -0.003, -0.011
-3.794, 39.205, -12.669, 1.254, 0.666, 0.305, -0.130, -0.000, -0.012
-2.928, 39.195, -14.239, 1.063, 0.564, -0.111, -0.131, 0.002, -0.013
-2.730, 36.433, -15.978, 0.943, 0.528, -0.533, -0.131, 0.005, -0.014
-2.823, 33.032, -17.237, 0.702, 0.408, -0.920, -0.131, 0.008, -0.016
-3.298, 28.334, -17.572, 0.424, 0.244, -1.153, -0.131, 0.010, -0.017
-4.416, 23.447, -16.956, 0.307, 0.139, -1.640, -0.132, 0.012, -0.018
-5.426, 18.804, -16.370, 0.192, 0.014, -1.712, -0.132, 0.013, -0.019
-6.475, 14.562, -16.893, 0.139, -0.086, -1.919, -0.132, 0.014, -0.020
-7.440, 14.946, -18.065, 0.122, -0.210, -2.306, -0.133, 0.015, -0.022
-9.466, 16.573, -18.319, 0.131, -0.341, -2.467, -0.134, 0.017, -0.023
-11.533, 17.095, -17.845, 0.101, -0.428, -2.413, -0.134, 0.018, -0.024
-13.862, 16.044, -15.320, 0.025, -0.631, -3.008, -0.136, 0.019, -0.026
-16.807, 12.875, -10.955, -0.124, -0.699, -2.943, -0.137, 0.020, -0.026
-18.806, 9.910, -5.915, -0.356, -0.964, -3.570, -0.138, 0.021, -0.027
-20.448, 5.696, -0.630, -0.255, -1.632, -3.376, -0.139, 0.021, -0.027
-21.771, -1.111, 3.785, -0.966, -0.567, -4.005, -0.141, 0.021, -0.027
-21.577, -10.609, 6.791, -1.002, -0.647, -4.147, -0.143, 0.021, -0.026
-19.652, -19.893, 9.335, -0.902, -0.578, -3.680, -0.144, 0.019, -0.026
-17.079, -28.285, 12.396, -0.887, -0.558, -3.535, -0.145, 0.018, -0.025
-13.822, -36.620, 15.958, -0.900, -0.556, -3.684, -0.146, 0.015, -0.024
